t,varpos_strict,polymorphism,n_genotypes
351.463328243968,5,0.021714841527999997,727
353.463328243968,5,0.020940538951999998,718
355.463328243968,5,0.020170535232,703
357.463328243968,5,0.01977838712,673
359.463328243968,5,0.019554884176,660
361.463328243968,5,0.019490039663999998,650
363.463328243968,5,0.019680211048,622
365.463328243968,5,0.019141631472,623
367.463328243968,5,0.018911430176000003,600
369.463328243968,5,0.019392022359999997,598
371.463328243968,5,0.019424604048,603
373.463328243968,5,0.019719650712000002,592
375.463328243968,6,0.019514841728000002,594
377.463328243968,6,0.019326853087999998,577
379.463328243968,6,0.019426355736,573
381.463328243968,6,0.019278483992000002,557
383.463328243968,6,0.019668437312,556
385.463328243968,6,0.019822496751999995,565
387.463328243968,6,0.01985972808,570
389.463328243968,6,0.019783404424000003,568
391.463328243968,6,0.01990921304,581
393.463328243968,6,0.019977934592,623
395.463328243968,6,0.019953102152,600
397.463328243968,6,0.020129723120000005,605
399.463328243968,6,0.020443347848,589
401.463328243968,6,0.020329904336,601
403.463328243968,6,0.020410334680000003,609
405.463328243968,6,0.020421428896000002,610
407.463328243968,6,0.020556317903999997,607
409.463328243968,6,0.020671942488,612
411.463328243968,6,0.020608354712,587
413.463328243968,6,0.020710620911999995,606
415.463328243968,6,0.020771110912,602
417.463328243968,6,0.021083436784,638
419.463328243968,6,0.02174276496,603
421.463328243968,6,0.021555295159999998,660
423.463328243968,6,0.021690640583999995,600
425.463328243968,6,0.021707144456000003,615
427.463328243968,6,0.021810701143999998,610
429.463328243968,6,0.021386060047999998,607
431.463328243968,6,0.021158555056,638
433.463328243968,6,0.021152906176,602
435.463328243968,6,0.020865565408,613
437.463328243968,6,0.020774516544000005,603
439.463328243968,6,0.020895563376,601
441.463328243968,6,0.020807445735999998,620
443.463328243968,6,0.021016121848,612
445.463328243968,6,0.021138103976000005,646
447.463328243968,6,0.021131317584,623
449.463328243968,6,0.021046707232,605
451.463328243968,6,0.021175651632,623
453.463328243968,6,0.021439349328,604
455.463328243968,6,0.021252539567999995,629
457.463328243968,6,0.021453051344,605
459.463328243968,6,0.021694480088000002,620
461.463328243968,6,0.021771911856000005,625
463.463328243968,6,0.022009076279999998,641
465.463328243968,7,0.02136911876201461,658
467.463328243968,7,0.020597883736000005,690
469.463328243968,7,0.018418695376000004,639
471.463328243968,7,0.014323086504,613
473.463328243968,7,0.009909228463999997,605
475.463328243968,7,0.007209485896,547
477.463328243968,7,0.005588507487999999,484
479.463328243968,7,0.005105581176000001,456
481.463328243968,7,0.0048694789600000005,421
483.463328243968,7,0.004716369016,399
485.463328243968,7,0.004743132527999999,392
487.463328243968,7,0.00469378916,380
489.463328243968,7,0.004825389584,369
491.463328243968,7,0.005041397616,361
493.463328243968,7,0.005004218296,351
495.463328243968,7,0.0050926175359999985,343
497.463328243968,7,0.005075413752000001,345
499.463328243968,7,0.005181853792,349
501.463328243968,7,0.005301227464,351
503.463328243968,7,0.005381427952,338
505.463328243968,7,0.0054787924560000005,353
507.463328243968,7,0.005580234432,354
509.463328243968,7,0.005742735488,365
511.463328243968,7,0.005782112679999999,380
513.463328243968,7,0.005814730367999999,368
515.463328243968,7,0.005741521103999999,361
517.463328243968,7,0.0058873500079999995,359
519.463328243968,7,0.005962797407999999,362
521.463328243968,7,0.006168693352,359
523.463328243968,7,0.006279059024000001,366
525.463328243968,7,0.006342911287999999,372
527.463328243968,7,0.00653478796,365
529.463328243968,7,0.006749092575999999,360
531.463328243968,7,0.006822795935999999,364
533.463328243968,7,0.007032145648,386
535.463328243968,7,0.00697654804,384
537.463328243968,7,0.007302754583999999,374
539.463328243968,7,0.007417948487999999,383
541.463328243968,7,0.007427469352,378
543.463328243968,7,0.007531802368,404
545.463328243968,6,0.007763955983999999,393
547.463328243968,7,0.007949181824,412
549.463328243968,7,0.008157364928,423
551.463328243968,7,0.008251049071999998,421
553.463328243968,7,0.008316661159999999,423
555.463328243968,7,0.008482770192,423
557.463328243968,7,0.008574911872,450
559.463328243968,7,0.008849027672000001,428
561.463328243968,7,0.00901873904,419
563.463328243968,7,0.009110031384,422
565.463328243968,7,0.009067873007999999,437
567.463328243968,7,0.009183827544,434
569.463328243968,7,0.0093783636,433
571.463328243968,7,0.009434264152,452
573.463328243968,7,0.009589335016,432
575.463328243968,7,0.009737623871999999,443
577.463328243968,7,0.009888227024000001,455
579.463328243968,6,0.009990907144,447
581.463328243968,6,0.009895123144,465
583.463328243968,6,0.010226471720000003,453
585.463328243968,6,0.010228139120000002,442
587.463328243968,6,0.010343943928000001,483
589.463328243968,6,0.010595341304000002,470
591.463328243968,6,0.010498721768,475
593.463328243968,6,0.01066417736,497
595.463328243968,6,0.010770252896000001,487
597.463328243968,6,0.010796729271999999,486
599.463328243968,6,0.010787901175999998,484
601.463328243968,6,0.010913289815999998,496
603.463328243968,6,0.011043227568,484
605.463328243968,6,0.011066713744000001,499
607.463328243968,6,0.011068901616,509
609.463328243968,6,0.01115255232,496
611.463328243968,6,0.011269073471999999,507
613.463328243968,6,0.01144822016,490
615.463328243968,6,0.01138293268,501
617.463328243968,6,0.011621081759999999,508
619.463328243968,6,0.011848336312000001,514
621.463328243968,6,0.01215529956,586
623.463328243968,6,0.01225459544,542
625.463328243968,6,0.012312752151999997,556
627.463328243968,6,0.012181106392,588
629.463328243968,6,0.012229068768,573
631.463328243968,6,0.012114490872,568
633.463328243968,6,0.0123172282,599
635.463328243968,6,0.012493014864,593
637.463328243968,6,0.012696396127999998,589
639.463328243968,6,0.012957548696,594
641.463328243968,6,0.01303395328,606
643.463328243968,6,0.013171142543999998,621
645.463328243968,6,0.013165835672,616
647.463328243968,6,0.013386283896,613
649.463328243968,6,0.013444701720000002,626
651.463328243968,6,0.01352385284,615
653.463328243968,6,0.013682295439999999,671
655.463328243968,6,0.013835470103999999,635
657.463328243968,6,0.014116658696,634
659.463328243968,6,0.014061123160000001,644
661.463328243968,6,0.014310929023999998,634
663.463328243968,6,0.014428536808,633
665.463328243968,6,0.014593940144,652
667.463328243968,6,0.014702053560000001,636
669.463328243968,6,0.014777873632000003,671
671.463328243968,7,0.015680843744713572,662
673.463328243968,7,0.023086632783999996,679
675.463328243968,7,0.009850344159999998,503
677.463328243968,7,0.0031430058639999995,339
679.463328243968,6,0.001887377912,250
681.463328243968,6,0.0015961791839999998,206
683.463328243968,6,0.001545713808,185
685.463328243968,6,0.0015302132239999999,162
687.463328243968,5,0.0015347318640000001,161
689.463328243968,5,0.001727097056,156
691.463328243968,5,0.0017992357039999997,154
693.463328243968,5,0.002045212936,158
695.463328243968,5,0.0021709228719999996,156
697.463328243968,5,0.0022610266559999997,157
699.463328243968,5,0.0023754877279999996,160
701.463328243968,5,0.002383313664,157
703.463328243968,5,0.0025738714319999993,160
705.463328243968,5,0.0027008035999999997,170
707.463328243968,5,0.0029362004879999997,168
709.463328243968,5,0.003080055856,180
711.463328243968,5,0.0032332165279999998,181
713.463328243968,5,0.003431630575999999,193
715.463328243968,5,0.003381298664,192
717.463328243968,5,0.003451980296,188
719.463328243968,5,0.003550022424,196
721.463328243968,5,0.0036588643440000007,203
723.463328243968,5,0.0038443467679999998,199
725.463328243968,5,0.004003840672,215
727.463328243968,5,0.00416022848,212
729.463328243968,5,0.004347842920000001,225
731.463328243968,5,0.004413841848,229
733.463328243968,5,0.004558977296,233
735.463328243968,5,0.004619855296,231
737.463328243968,5,0.004700737256,226
739.463328243968,5,0.004729262559999999,224
741.463328243968,5,0.00477039156,226
743.463328243968,5,0.004939837167999999,233
745.463328243968,5,0.005080500360000001,231
747.463328243968,5,0.005192116727999999,242
749.463328243968,5,0.00526774056,237
751.463328243968,5,0.005426725104000001,243
753.463328243968,5,0.005457839792,255
755.463328243968,5,0.0054782771839999985,267
757.463328243968,5,0.005607745056,268
759.463328243968,5,0.005880800119999999,275
761.463328243968,5,0.005886119904,277
763.463328243968,5,0.0059116562000000004,284
765.463328243968,5,0.00609540328,275
767.463328243968,5,0.006250909752,290
769.463328243968,5,0.0063901049040000005,293
771.463328243968,5,0.006540803784000001,295
773.463328243968,5,0.006593858015999999,319
775.463328243968,6,0.007000239369473279,311
777.463328243968,6,0.007145812576,317
779.463328243968,6,0.007415878783999999,316
781.463328243968,6,0.007779953184,331
783.463328243968,6,0.008250176784,350
785.463328243968,6,0.008656150384,348
787.463328243968,6,0.008983576511999998,355
789.463328243968,6,0.00938936436,361
791.463328243968,6,0.009639150312000001,356
793.463328243968,7,0.009638119872,370
795.463328243968,7,0.009606733071999999,376
797.463328243968,7,0.009520514439999999,375
799.463328243968,7,0.009340719728,377
801.463328243968,7,0.009081893224,394
803.463328243968,7,0.008808762271999998,389
805.463328243968,7,0.008496729936000001,382
807.463328243968,7,0.00815368048,390
809.463328243968,7,0.007700197024,388
811.463328243968,7,0.007448916608,394
813.463328243968,7,0.007244299632,402
815.463328243968,7,0.007091886120000002,398
817.463328243968,4,0.006969058032000001,399
819.463328243968,4,0.006909565519999999,396
821.463328243968,4,0.006843441055999999,392
823.463328243968,4,0.006863356279999998,400
825.463328243968,4,0.006957031448,414
827.463328243968,4,0.007076196735999998,425
829.463328243968,4,0.007101454872,432
831.463328243968,4,0.007171172304000002,410
833.463328243968,4,0.0072893468719999995,411
835.463328243968,4,0.007309026863999999,434
837.463328243968,4,0.007515599296000001,429
839.463328243968,4,0.007627396896000001,438
841.463328243968,4,0.0078408198,432
843.463328243968,4,0.00808479172,438
845.463328243968,4,0.008199867912000001,436
847.463328243968,4,0.008227658472,439
