t,varpos_strict,polymorphism,n_genotypes
66.9453958559939,1,0.013734688216,1610
67.9453958559939,1,0.013905543191999999,1537
68.9453958559939,1,0.014209403592,1694
69.9453958559939,1,0.014607598536,1581
70.9453958559939,1,0.014830504448,1726
71.9453958559939,1,0.015215647727999998,1628
72.9453958559939,1,0.015519193800000003,1766
73.9453958559939,1,0.015806247496,1693
74.9453958559939,1,0.016087373704,1854
75.9453958559939,1,0.01645961144,1805
76.9453958559939,1,0.016735868495999996,1881
77.9453958559939,1,0.016830470808,1807
78.9453958559939,1,0.017096338688,1943
79.9453958559939,1,0.017231913416,1836
80.9453958559939,1,0.017493450392,1969
81.9453958559939,1,0.017899157016000002,1931
82.9453958559939,1,0.018176913399999998,2045
83.9453958559939,1,0.018273978607999997,2011
84.9453958559939,1,0.018566645552000004,2024
85.9453958559939,1,0.018892496127999998,2064
86.9453958559939,1,0.019158856744000002,2091
87.9453958559939,1,0.01928984704,2148
88.9453958559939,1,0.019595401336,2133
89.9453958559939,1,0.019940588848,2217
90.9453958559939,1,0.020242502880000002,2210
91.9453958559939,1,0.020443635680000002,2250
92.9453958559939,2,0.021550345713187237,2251
93.9453958559939,2,0.026979872959999998,2127
94.9453958559939,2,0.029457688367999998,2008
95.9453958559939,2,0.013187864415999999,1421
96.9453958559939,2,0.005265296431999998,889
97.9453958559939,2,0.0031035528319999996,508
98.9453958559939,2,0.0026154731840000002,365
99.9453958559939,2,0.002477267448,339
100.9453958559939,2,0.0025775337200000005,326
101.9453958559939,2,0.0027564238880000004,298
102.9453958559939,2,0.003052934408,301
103.9453958559939,2,0.0033385018159999996,355
104.9453958559939,2,0.003666973272,339
105.9453958559939,2,0.003984778568,374
106.9453958559939,2,0.004239905687999999,434
107.9453958559939,2,0.004567170104,453
108.9453958559939,2,0.004862059328000001,467
109.9453958559939,2,0.005062715536,533
110.9453958559939,2,0.0054321058959999995,529
111.9453958559939,2,0.005729785887999999,641
112.9453958559939,2,0.006005870872,609
113.9453958559939,2,0.006259441863999999,671
114.9453958559939,2,0.006531455488,660
115.9453958559939,2,0.006830890448000001,684
116.9453958559939,2,0.007183164792000001,803
117.9453958559939,2,0.0074911026479999995,785
118.9453958559939,3,0.007344812233756247,786
119.9453958559939,3,0.00664381808,834
120.9453958559939,3,0.0039304410480000005,809
121.9453958559939,3,0.001768294376,576
122.9453958559939,3,0.0013026251919999998,412
123.9453958559939,3,0.001403659968,291
124.9453958559939,3,0.0015697836799999998,255
125.9453958559939,1,0.0018508732160000003,229
126.9453958559939,3,0.0021637814880000003,230
127.9453958559939,3,0.002505739336,264
128.9453958559939,3,0.00276500268,311
129.9453958559939,3,0.00307953128,302
130.9453958559939,3,0.003364134064,380
131.9453958559939,3,0.0036733752640000002,365
132.9453958559939,1,0.0038733359199999997,401
133.9453958559939,1,0.004128508232,455
134.9453958559939,1,0.004454348792000001,444
135.9453958559939,1,0.0047373584639999996,464
136.9453958559939,1,0.0051233434720000005,530
137.9453958559939,1,0.005392230624,548
138.9453958559939,1,0.00562179628,649
139.9453958559939,1,0.005968476984,626
140.9453958559939,1,0.0062879543599999995,628
141.9453958559939,1,0.006645890736000001,718
142.9453958559939,1,0.007027195503999999,696
143.9453958559939,1,0.007343161856,827
144.9453958559939,1,0.007610938167999999,802
145.9453958559939,1,0.00786474932,922
146.9453958559939,1,0.008182621464000001,861
147.9453958559939,1,0.008602894792,902
148.9453958559939,1,0.008887967624000001,955
149.9453958559939,1,0.009213337704000001,948
150.9453958559939,1,0.009475996024,958
151.9453958559939,1,0.009824867304,1055
152.9453958559939,1,0.010188341455999998,1034
153.9453958559939,1,0.010517428384,1182
154.9453958559939,1,0.010747525903999999,1116
155.9453958559939,1,0.011050731368000001,1250
156.9453958559939,1,0.011467797736,1174
157.9453958559939,1,0.011730769232,1337
158.9453958559939,1,0.012018482144,1299
159.9453958559939,1,0.012254407504,1408
160.9453958559939,1,0.012604389943999999,1326
161.9453958559939,1,0.013072532856000001,1429
162.9453958559939,1,0.013358372528,1427
163.9453958559939,1,0.013683644112000001,1618
164.9453958559939,1,0.013885734792000002,1484
165.9453958559939,1,0.014115866135999999,1557
166.9453958559939,1,0.014318605375999998,1490
167.9453958559939,1,0.014620690024,1513
168.9453958559939,1,0.014969566896,1610
169.9453958559939,1,0.015174206431999999,1590
170.9453958559939,1,0.015447117272000002,1677
171.9453958559939,1,0.015752318512,1681
172.9453958559939,1,0.016018437119999996,1802
