t,f,pos,state,final_state,id
415600,0.78557,1,-1,fixed,9
415610,0.838784,1,-1,fixed,9
415620,0.883371,1,-1,fixed,9
415630,0.916054,1,-1,fixed,9
415640,0.940174,1,-1,fixed,9
415650,0.958059,1,-1,fixed,9
511860,0.034784,1,-1,fixed,10
511870,0.068164,1,-1,fixed,10
511880,0.128554,1,-1,fixed,10
511890,0.230493,1,-1,fixed,10
511900,0.374047,1,-1,fixed,10
511910,0.547373,1,-1,fixed,10
511920,0.708266,1,-1,fixed,10
511930,0.830339,1,-1,fixed,10
511940,0.907798,1,-1,fixed,10
511950,0.952229,1,-1,fixed,10
196200,0.047733,2,1,fixed,11
196210,0.055351,2,1,fixed,11
196220,0.061128,2,1,fixed,11
196230,0.068481,2,1,fixed,11
196240,0.076924,2,1,fixed,11
196250,0.086346,2,1,fixed,11
196260,0.09675,2,1,fixed,11
196270,0.107111,2,1,fixed,11
196280,0.118965,2,1,fixed,11
196290,0.131789,2,1,fixed,11
196300,0.145402,2,1,fixed,11
196310,0.16053,2,1,fixed,11
196320,0.175945,2,1,fixed,11
196330,0.194112,2,1,fixed,11
196340,0.213711,2,1,fixed,11
196350,0.235497,2,1,fixed,11
196360,0.258105,2,1,fixed,11
196370,0.281254,2,1,fixed,11
196380,0.305635,2,1,fixed,11
196390,0.328971,2,1,fixed,11
196400,0.356143,2,1,fixed,11
196410,0.38473,2,1,fixed,11
196420,0.413599,2,1,fixed,11
196430,0.447143,2,1,fixed,11
196440,0.475573,2,1,fixed,11
196450,0.506699,2,1,fixed,11
196460,0.534772,2,1,fixed,11
196470,0.565242,2,1,fixed,11
196480,0.593961,2,1,fixed,11
196490,0.623841,2,1,fixed,11
196500,0.653327,2,1,fixed,11
196510,0.681214,2,1,fixed,11
196520,0.707525,2,1,fixed,11
196530,0.729937,2,1,fixed,11
196540,0.752208,2,1,fixed,11
196550,0.772841,2,1,fixed,11
196560,0.790075,2,1,fixed,11
196570,0.808138,2,1,fixed,11
196580,0.826993,2,1,fixed,11
196590,0.841974,2,1,fixed,11
196600,0.854567,2,1,fixed,11
196610,0.869055,2,1,fixed,11
196620,0.881259,2,1,fixed,11
196630,0.892755,2,1,fixed,11
196640,0.904717,2,1,fixed,11
196650,0.91471,2,1,fixed,11
196660,0.924079,2,1,fixed,11
196670,0.933066,2,1,fixed,11
196680,0.940017,2,1,fixed,11
196690,0.948081,2,1,fixed,11
196700,0.955943,2,1,fixed,11
363770,0.049827,2,1,fixed,12
363780,0.053701,2,1,fixed,12
363790,0.05874,2,1,fixed,12
363800,0.062464,2,1,fixed,12
363810,0.067188,2,1,fixed,12
363820,0.073272,2,1,fixed,12
363830,0.07838,2,1,fixed,12
363840,0.084695,2,1,fixed,12
363850,0.091108,2,1,fixed,12
363860,0.097238,2,1,fixed,12
363870,0.102813,2,1,fixed,12
363880,0.109425,2,1,fixed,12
363890,0.118352,2,1,fixed,12
363900,0.127088,2,1,fixed,12
363910,0.135375,2,1,fixed,12
363920,0.146269,2,1,fixed,12
363930,0.155587,2,1,fixed,12
363940,0.164214,2,1,fixed,12
363950,0.17578,2,1,fixed,12
363960,0.184467,2,1,fixed,12
363970,0.195621,2,1,fixed,12
363980,0.207561,2,1,fixed,12
363990,0.221963,2,1,fixed,12
364000,0.234894,2,1,fixed,12
364010,0.247856,2,1,fixed,12
364020,0.261605,2,1,fixed,12
364030,0.278498,2,1,fixed,12
364040,0.293275,2,1,fixed,12
364050,0.309183,2,1,fixed,12
364060,0.324558,2,1,fixed,12
364070,0.33941,2,1,fixed,12
364080,0.357231,2,1,fixed,12
364090,0.376781,2,1,fixed,12
364100,0.391785,2,1,fixed,12
364110,0.407927,2,1,fixed,12
364120,0.423484,2,1,fixed,12
364130,0.441408,2,1,fixed,12
364140,0.46198,2,1,fixed,12
364150,0.478307,2,1,fixed,12
364160,0.496639,2,1,fixed,12
364170,0.515443,2,1,fixed,12
364180,0.534499,2,1,fixed,12
364190,0.5541,2,1,fixed,12
364200,0.572845,2,1,fixed,12
364210,0.59149,2,1,fixed,12
364220,0.608316,2,1,fixed,12
364230,0.6256,2,1,fixed,12
364240,0.644928,2,1,fixed,12
364250,0.661909,2,1,fixed,12
364260,0.678888,2,1,fixed,12
364270,0.694207,2,1,fixed,12
364280,0.709286,2,1,fixed,12
364290,0.723802,2,1,fixed,12
364300,0.736147,2,1,fixed,12
364310,0.74785,2,1,fixed,12
364320,0.76128,2,1,fixed,12
364330,0.775271,2,1,fixed,12
364340,0.784455,2,1,fixed,12
364350,0.794519,2,1,fixed,12
364360,0.806031,2,1,fixed,12
364370,0.816996,2,1,fixed,12
364380,0.824953,2,1,fixed,12
364390,0.83681,2,1,fixed,12
364400,0.845273,2,1,fixed,12
364410,0.852168,2,1,fixed,12
364420,0.860671,2,1,fixed,12
364430,0.870315,2,1,fixed,12
364440,0.878556,2,1,fixed,12
364450,0.885867,2,1,fixed,12
364460,0.892702,2,1,fixed,12
364470,0.900752,2,1,fixed,12
364480,0.905881,2,1,fixed,12
364490,0.910898,2,1,fixed,12
364500,0.91726,2,1,fixed,12
364510,0.921225,2,1,fixed,12
364520,0.926967,2,1,fixed,12
364530,0.931577,2,1,fixed,12
364540,0.934321,2,1,fixed,12
364550,0.937548,2,1,fixed,12
364560,0.940714,2,1,fixed,12
364570,0.944465,2,1,fixed,12
364580,0.94755,2,1,fixed,12
364590,0.950045,2,1,fixed,12
452630,0.034672,2,1,fixed,13
452640,0.071134,2,1,fixed,13
452650,0.138725,2,1,fixed,13
452660,0.253821,2,1,fixed,13
452670,0.417454,2,1,fixed,13
452680,0.599016,2,1,fixed,13
452690,0.758856,2,1,fixed,13
452700,0.867445,2,1,fixed,13
452710,0.931638,2,1,fixed,13
452720,0.966308,2,1,fixed,13
56660,0.046961,2,-1,fixed,14
56670,0.051322,2,-1,fixed,14
56680,0.056253,2,-1,fixed,14
56690,0.060506,2,-1,fixed,14
56700,0.063813,2,-1,fixed,14
56710,0.068401,2,-1,fixed,14
56720,0.071211,2,-1,fixed,14
56730,0.076164,2,-1,fixed,14
56740,0.08095,2,-1,fixed,14
56750,0.085303,2,-1,fixed,14
56760,0.089762,2,-1,fixed,14
56770,0.092798,2,-1,fixed,14
56780,0.096961,2,-1,fixed,14
56790,0.100425,2,-1,fixed,14
56800,0.104396,2,-1,fixed,14
56810,0.108732,2,-1,fixed,14
56820,0.114556,2,-1,fixed,14
56830,0.122151,2,-1,fixed,14
56840,0.12825,2,-1,fixed,14
56850,0.131588,2,-1,fixed,14
56860,0.136833,2,-1,fixed,14
56870,0.144368,2,-1,fixed,14
56880,0.150533,2,-1,fixed,14
56890,0.155549,2,-1,fixed,14
56900,0.160487,2,-1,fixed,14
56910,0.166612,2,-1,fixed,14
56920,0.173088,2,-1,fixed,14
56930,0.179597,2,-1,fixed,14
56940,0.185258,2,-1,fixed,14
56950,0.191064,2,-1,fixed,14
56960,0.197161,2,-1,fixed,14
56970,0.201286,2,-1,fixed,14
56980,0.208873,2,-1,fixed,14
56990,0.217091,2,-1,fixed,14
57000,0.224908,2,-1,fixed,14
57010,0.233576,2,-1,fixed,14
57020,0.241712,2,-1,fixed,14
57030,0.24991,2,-1,fixed,14
57040,0.258516,2,-1,fixed,14
57050,0.26376,2,-1,fixed,14
57060,0.271999,2,-1,fixed,14
57070,0.282145,2,-1,fixed,14
57080,0.290386,2,-1,fixed,14
57090,0.295984,2,-1,fixed,14
57100,0.303261,2,-1,fixed,14
57110,0.311961,2,-1,fixed,14
57120,0.323869,2,-1,fixed,14
57130,0.334714,2,-1,fixed,14
57140,0.342709,2,-1,fixed,14
57150,0.34996,2,-1,fixed,14
57160,0.3595,2,-1,fixed,14
57170,0.369182,2,-1,fixed,14
57180,0.379701,2,-1,fixed,14
57190,0.3826732673267327,2,-1,fixed,14
57200,0.391985,2,-1,fixed,14
57210,0.403373,2,-1,fixed,14
57220,0.410899,2,-1,fixed,14
57230,0.418819,2,-1,fixed,14
57240,0.428359,2,-1,fixed,14
57250,0.437931,2,-1,fixed,14
57260,0.453948,2,-1,fixed,14
57270,0.475313,2,-1,fixed,14
57280,0.514323,2,-1,fixed,14
57290,0.582935,2,-1,fixed,14
57300,0.69034,2,-1,fixed,14
57310,0.81277,2,-1,fixed,14
57320,0.904878,2,-1,fixed,14
57330,0.958678,2,-1,fixed,14
217780,0.045473,2,-1,fixed,15
217790,0.063615,2,-1,fixed,15
217800,0.089216,2,-1,fixed,15
217810,0.122654,2,-1,fixed,15
217820,0.1668,2,-1,fixed,15
217830,0.224541,2,-1,fixed,15
217840,0.291385,2,-1,fixed,15
217850,0.369989,2,-1,fixed,15
217860,0.457869,2,-1,fixed,15
217870,0.545445,2,-1,fixed,15
217880,0.631171,2,-1,fixed,15
217890,0.708239,2,-1,fixed,15
217900,0.774311,2,-1,fixed,15
217910,0.830918,2,-1,fixed,15
217920,0.874508,2,-1,fixed,15
217930,0.909339,2,-1,fixed,15
217940,0.932861,2,-1,fixed,15
217950,0.951458,2,-1,fixed,15
451720,0.049979,2,-1,fixed,16
451730,0.074345,2,-1,fixed,16
451740,0.109123,2,-1,fixed,16
451750,0.158228,2,-1,fixed,16
451760,0.221485,2,-1,fixed,16
451770,0.304102,2,-1,fixed,16
451780,0.398621,2,-1,fixed,16
451790,0.500496,2,-1,fixed,16
451800,0.605662,2,-1,fixed,16
451810,0.702671,2,-1,fixed,16
451820,0.783401,2,-1,fixed,16
451830,0.846308,2,-1,fixed,16
451840,0.892317,2,-1,fixed,16
451850,0.926153,2,-1,fixed,16
451860,0.950214,2,-1,fixed,16
126440,0.01831,3,1,fixed,17
126450,0.084945,3,1,fixed,17
126460,0.31533,3,1,fixed,17
126470,0.693753,3,1,fixed,17
126480,0.917721,3,1,fixed,17
126490,0.98164,3,1,fixed,17
440340,0.036977,3,1,fixed,18
440350,0.063793,3,1,fixed,18
440360,0.108643,3,1,fixed,18
440370,0.175371,3,1,fixed,18
440380,0.273634,3,1,fixed,18
440390,0.400243,3,1,fixed,18
440400,0.543193,3,1,fixed,18
440410,0.676359,3,1,fixed,18
440420,0.783954,3,1,fixed,18
440430,0.86511,3,1,fixed,18
440440,0.919103,3,1,fixed,18
440450,0.952506,3,1,fixed,18
41480,0.042414,3,-1,fixed,19
41490,0.060849,3,-1,fixed,19
41500,0.083917,3,-1,fixed,19
41510,0.115935,3,-1,fixed,19
41520,0.157491,3,-1,fixed,19
41530,0.20815,3,-1,fixed,19
41540,0.274491,3,-1,fixed,19
41550,0.349819,3,-1,fixed,19
41560,0.43235,3,-1,fixed,19
41570,0.520501,3,-1,fixed,19
41580,0.607808,3,-1,fixed,19
41590,0.687434,3,-1,fixed,19
41600,0.759695,3,-1,fixed,19
41610,0.817427,3,-1,fixed,19
41620,0.863679,3,-1,fixed,19
41630,0.900875,3,-1,fixed,19
41640,0.928412,3,-1,fixed,19
41650,0.94852,3,-1,fixed,19
41660,0.962791,3,-1,fixed,19
312310,0.036942,3,-1,fixed,20
312320,0.051087,3,-1,fixed,20
312330,0.069125,3,-1,fixed,20
312340,0.092201,3,-1,fixed,20
312350,0.122317,3,-1,fixed,20
312360,0.161318,3,-1,fixed,20
312370,0.210605,3,-1,fixed,20
312380,0.270462,3,-1,fixed,20
312390,0.338363,3,-1,fixed,20
312400,0.411329,3,-1,fixed,20
312410,0.490748,3,-1,fixed,20
312420,0.568372,3,-1,fixed,20
312430,0.6429,3,-1,fixed,20
312440,0.71334,3,-1,fixed,20
312450,0.774187,3,-1,fixed,20
312460,0.822582,3,-1,fixed,20
312470,0.863593,3,-1,fixed,20
312480,0.896394,3,-1,fixed,20
312490,0.923206,3,-1,fixed,20
312500,0.94336,3,-1,fixed,20
312510,0.957579,3,-1,fixed,20
451480,0.042889,3,-1,fixed,21
451490,0.075693,3,-1,fixed,21
451500,0.132468,3,-1,fixed,21
451510,0.221236,3,-1,fixed,21
451520,0.345245,3,-1,fixed,21
451530,0.495939,3,-1,fixed,21
451540,0.64582,3,-1,fixed,21
451550,0.769521,3,-1,fixed,21
451560,0.860221,3,-1,fixed,21
451570,0.919271,3,-1,fixed,21
451580,0.954949,3,-1,fixed,21
47820,0.032622,4,1,fixed,22
47830,0.057783,4,1,fixed,22
47840,0.099068,4,1,fixed,22
47850,0.159813,4,1,fixed,22
47860,0.238764,4,1,fixed,22
47870,0.32891,4,1,fixed,22
47880,0.42959,4,1,fixed,22
47890,0.528858,4,1,fixed,22
47900,0.621354,4,1,fixed,22
47910,0.704108,4,1,fixed,22
47920,0.77622,4,1,fixed,22
47930,0.831934,4,1,fixed,22
47940,0.876889,4,1,fixed,22
47950,0.910837,4,1,fixed,22
47960,0.93604,4,1,fixed,22
47970,0.954888,4,1,fixed,22
590640,0.04621,4,1,fixed,23
590650,0.054127,4,1,fixed,23
590660,0.064814,4,1,fixed,23
590670,0.077115,4,1,fixed,23
590680,0.090539,4,1,fixed,23
590690,0.106531,4,1,fixed,23
590700,0.12483,4,1,fixed,23
590710,0.145433,4,1,fixed,23
590720,0.169207,4,1,fixed,23
590730,0.196291,4,1,fixed,23
590740,0.225417,4,1,fixed,23
590750,0.257344,4,1,fixed,23
590760,0.28918,4,1,fixed,23
590770,0.32289,4,1,fixed,23
590780,0.359682,4,1,fixed,23
590790,0.398503,4,1,fixed,23
590800,0.43929,4,1,fixed,23
590810,0.480085,4,1,fixed,23
590820,0.521123,4,1,fixed,23
590830,0.562374,4,1,fixed,23
590840,0.600736,4,1,fixed,23
590850,0.638234,4,1,fixed,23
590860,0.674062,4,1,fixed,23
590870,0.706979,4,1,fixed,23
590880,0.737661,4,1,fixed,23
590890,0.766486,4,1,fixed,23
590900,0.790403,4,1,fixed,23
590910,0.815793,4,1,fixed,23
590920,0.838309,4,1,fixed,23
590930,0.859808,4,1,fixed,23
590940,0.87556,4,1,fixed,23
590950,0.890856,4,1,fixed,23
590960,0.907039,4,1,fixed,23
590970,0.919287,4,1,fixed,23
590980,0.930207,4,1,fixed,23
590990,0.939165,4,1,fixed,23
591000,0.946708,4,1,fixed,23
591010,0.953755,4,1,fixed,23
40040,0.041264,4,-1,fixed,24
40050,0.053258,4,-1,fixed,24
40060,0.067106,4,-1,fixed,24
40070,0.083255,4,-1,fixed,24
40080,0.103535,4,-1,fixed,24
40090,0.127728,4,-1,fixed,24
40100,0.15727,4,-1,fixed,24
40110,0.1957,4,-1,fixed,24
40120,0.23523,4,-1,fixed,24
40130,0.282587,4,-1,fixed,24
40140,0.334244,4,-1,fixed,24
40150,0.385185,4,-1,fixed,24
40160,0.444571,4,-1,fixed,24
40170,0.503814,4,-1,fixed,24
40180,0.562241,4,-1,fixed,24
40190,0.619145,4,-1,fixed,24
40200,0.675258,4,-1,fixed,24
40210,0.72475,4,-1,fixed,24
40220,0.769516,4,-1,fixed,24
40230,0.810399,4,-1,fixed,24
40240,0.844091,4,-1,fixed,24
40250,0.87314,4,-1,fixed,24
40260,0.897172,4,-1,fixed,24
40270,0.916323,4,-1,fixed,24
40280,0.932419,4,-1,fixed,24
40290,0.946671,4,-1,fixed,24
40300,0.958341,4,-1,fixed,24
261510,0.033461,4,-1,fixed,25
261520,0.050296,4,-1,fixed,25
261530,0.075855,4,-1,fixed,25
261540,0.11424,4,-1,fixed,25
261550,0.166391,4,-1,fixed,25
261560,0.238892,4,-1,fixed,25
261570,0.330783,4,-1,fixed,25
261580,0.435053,4,-1,fixed,25
261590,0.546016,4,-1,fixed,25
261600,0.651502,4,-1,fixed,25
261610,0.742389,4,-1,fixed,25
261620,0.8202,4,-1,fixed,25
261630,0.875808,4,-1,fixed,25
261640,0.91609,4,-1,fixed,25
261650,0.944389,4,-1,fixed,25
261660,0.963648,4,-1,fixed,25
122520,0.049848,5,1,lost,26
122530,0.051271,5,1,lost,26
122540,0.053018,5,1,lost,26
122550,0.055007,5,1,lost,26
122560,0.055944,5,1,lost,26
122570,0.057565,5,1,lost,26
122580,0.05706,5,1,lost,26
122590,0.055381,5,1,lost,26
122600,0.053253,5,1,lost,26
122610,0.050999,5,1,lost,26
122620,0.047612,5,1,lost,26
160900,0.041738,5,1,fixed,27
160910,0.063354,5,1,fixed,27
160920,0.094297,5,1,fixed,27
160930,0.139145,5,1,fixed,27
160940,0.201978,5,1,fixed,27
160950,0.280788,5,1,fixed,27
160960,0.374402,5,1,fixed,27
160970,0.478579,5,1,fixed,27
160980,0.582931,5,1,fixed,27
160990,0.683036,5,1,fixed,27
161000,0.769115,5,1,fixed,27
161010,0.835833,5,1,fixed,27
161020,0.887125,5,1,fixed,27
161030,0.923433,5,1,fixed,27
161040,0.947889,5,1,fixed,27
161050,0.965678,5,1,fixed,27
369730,0.049492,5,1,fixed,28
369740,0.057733,5,1,fixed,28
369750,0.067485,5,1,fixed,28
369760,0.078109,5,1,fixed,28
369770,0.088206,5,1,fixed,28
369780,0.100747,5,1,fixed,28
369790,0.115328,5,1,fixed,28
369800,0.132021,5,1,fixed,28
369810,0.149622,5,1,fixed,28
369820,0.167865,5,1,fixed,28
369830,0.189697,5,1,fixed,28
369840,0.210715,5,1,fixed,28
369850,0.233845,5,1,fixed,28
369860,0.260718,5,1,fixed,28
369870,0.289943,5,1,fixed,28
369880,0.317392,5,1,fixed,28
369890,0.347997,5,1,fixed,28
369900,0.378129,5,1,fixed,28
369910,0.413511,5,1,fixed,28
369920,0.447497,5,1,fixed,28
369930,0.48359,5,1,fixed,28
369940,0.517512,5,1,fixed,28
369950,0.551736,5,1,fixed,28
369960,0.583994,5,1,fixed,28
369970,0.616178,5,1,fixed,28
369980,0.651062,5,1,fixed,28
369990,0.679762,5,1,fixed,28
370000,0.708719,5,1,fixed,28
370010,0.735682,5,1,fixed,28
370020,0.759627,5,1,fixed,28
370030,0.782521,5,1,fixed,28
370040,0.801795,5,1,fixed,28
370050,0.82208,5,1,fixed,28
370060,0.839304,5,1,fixed,28
370070,0.85713,5,1,fixed,28
370080,0.874201,5,1,fixed,28
370090,0.887569,5,1,fixed,28
370100,0.898339,5,1,fixed,28
370110,0.910609,5,1,fixed,28
370120,0.923462,5,1,fixed,28
370130,0.932155,5,1,fixed,28
370140,0.938403,5,1,fixed,28
370150,0.944949,5,1,fixed,28
370160,0.952183,5,1,fixed,28
588060,0.044442,5,1,fixed,29
588070,0.052515,5,1,fixed,29
588080,0.061341,5,1,fixed,29
588090,0.073006,5,1,fixed,29
588100,0.085595,5,1,fixed,29
588110,0.098656,5,1,fixed,29
588120,0.116693,5,1,fixed,29
588130,0.136586,5,1,fixed,29
588140,0.159688,5,1,fixed,29
588150,0.185965,5,1,fixed,29
588160,0.211902,5,1,fixed,29
588170,0.241918,5,1,fixed,29
588180,0.279472,5,1,fixed,29
588190,0.317377,5,1,fixed,29
588200,0.354638,5,1,fixed,29
588210,0.397422,5,1,fixed,29
588220,0.441682,5,1,fixed,29
588230,0.487873,5,1,fixed,29
588240,0.532368,5,1,fixed,29
588250,0.574038,5,1,fixed,29
588260,0.616544,5,1,fixed,29
588270,0.657687,5,1,fixed,29
588280,0.698902,5,1,fixed,29
588290,0.733387,5,1,fixed,29
588300,0.767586,5,1,fixed,29
588310,0.79968,5,1,fixed,29
588320,0.825505,5,1,fixed,29
588330,0.85057,5,1,fixed,29
588340,0.870259,5,1,fixed,29
588350,0.889519,5,1,fixed,29
588360,0.907015,5,1,fixed,29
588370,0.921866,5,1,fixed,29
588380,0.934149,5,1,fixed,29
588390,0.944145,5,1,fixed,29
588400,0.953814,5,1,fixed,29
52060,0.047669,5,-1,lost,30
52070,0.050992,5,-1,lost,30
52080,0.053489,5,-1,lost,30
52090,0.057985,5,-1,lost,30
52100,0.062619,5,-1,lost,30
52110,0.067021,5,-1,lost,30
52120,0.071903,5,-1,lost,30
52130,0.076029,5,-1,lost,30
52140,0.082612,5,-1,lost,30
52150,0.089714,5,-1,lost,30
52160,0.095431,5,-1,lost,30
52170,0.101443,5,-1,lost,30
52180,0.10855,5,-1,lost,30
52190,0.113707,5,-1,lost,30
52200,0.12105,5,-1,lost,30
52210,0.12817,5,-1,lost,30
52220,0.135451,5,-1,lost,30
52230,0.14473,5,-1,lost,30
52240,0.155807,5,-1,lost,30
52250,0.161955,5,-1,lost,30
52260,0.168752,5,-1,lost,30
52270,0.170406,5,-1,lost,30
52280,0.165544,5,-1,lost,30
52290,0.147477,5,-1,lost,30
52300,0.118667,5,-1,lost,30
52310,0.081493,5,-1,lost,30
52320,0.049748,5,-1,lost,30
56350,0.047072,5,-1,fixed,31
56360,0.051419,5,-1,fixed,31
56370,0.056502,5,-1,fixed,31
56380,0.062639,5,-1,fixed,31
56390,0.070004,5,-1,fixed,31
56400,0.077875,5,-1,fixed,31
56410,0.086056,5,-1,fixed,31
56420,0.094628,5,-1,fixed,31
56430,0.105487,5,-1,fixed,31
56440,0.116539,5,-1,fixed,31
56450,0.1304,5,-1,fixed,31
56460,0.147142,5,-1,fixed,31
56470,0.159503,5,-1,fixed,31
56480,0.175947,5,-1,fixed,31
56490,0.191739,5,-1,fixed,31
56500,0.209449,5,-1,fixed,31
56510,0.228754,5,-1,fixed,31
56520,0.257001,5,-1,fixed,31
56530,0.279035,5,-1,fixed,31
56540,0.303167,5,-1,fixed,31
56550,0.326794,5,-1,fixed,31
56560,0.35101,5,-1,fixed,31
56570,0.375286,5,-1,fixed,31
56580,0.400561,5,-1,fixed,31
56590,0.42769,5,-1,fixed,31
56600,0.455056,5,-1,fixed,31
56610,0.477876,5,-1,fixed,31
56620,0.5063,5,-1,fixed,31
56630,0.536735,5,-1,fixed,31
56640,0.567441,5,-1,fixed,31
56650,0.594293,5,-1,fixed,31
56660,0.623184,5,-1,fixed,31
56670,0.650508,5,-1,fixed,31
56680,0.67862,5,-1,fixed,31
56690,0.70416,5,-1,fixed,31
56700,0.726502,5,-1,fixed,31
56710,0.748166,5,-1,fixed,31
56720,0.769883,5,-1,fixed,31
56730,0.791901,5,-1,fixed,31
56740,0.811803,5,-1,fixed,31
56750,0.828723,5,-1,fixed,31
56760,0.845463,5,-1,fixed,31
56770,0.860457,5,-1,fixed,31
56780,0.874524,5,-1,fixed,31
56790,0.886062,5,-1,fixed,31
56800,0.898546,5,-1,fixed,31
56810,0.906995,5,-1,fixed,31
56820,0.915526,5,-1,fixed,31
56830,0.924825,5,-1,fixed,31
56840,0.932328,5,-1,fixed,31
56850,0.938774,5,-1,fixed,31
56860,0.945255,5,-1,fixed,31
56870,0.95088,5,-1,fixed,31
353910,0.044229,5,-1,fixed,32
353920,0.050731,5,-1,fixed,32
353930,0.059871,5,-1,fixed,32
