t,f,pos,state,final_state,id
95250,0.954029,1,-1,fixed,9
117110,0.027418,1,-1,fixed,10
117120,0.051414,1,-1,fixed,10
117130,0.091978,1,-1,fixed,10
117140,0.160195,1,-1,fixed,10
117150,0.263923,1,-1,fixed,10
117160,0.403654,1,-1,fixed,10
117170,0.56173,1,-1,fixed,10
117180,0.706497,1,-1,fixed,10
117190,0.819197,1,-1,fixed,10
117200,0.895702,1,-1,fixed,10
117210,0.940595,1,-1,fixed,10
117220,0.967151,1,-1,fixed,10
155850,0.049802,1,-1,lost,11
155860,0.056876,1,-1,lost,11
155870,0.062575,1,-1,lost,11
155880,0.069145,1,-1,lost,11
155890,0.076016,1,-1,lost,11
155900,0.084271,1,-1,lost,11
155910,0.091629,1,-1,lost,11
155920,0.099531,1,-1,lost,11
155930,0.108637,1,-1,lost,11
155940,0.119433,1,-1,lost,11
155950,0.130277,1,-1,lost,11
155960,0.140956,1,-1,lost,11
155970,0.151566,1,-1,lost,11
155980,0.162226,1,-1,lost,11
155990,0.170479,1,-1,lost,11
156000,0.180102,1,-1,lost,11
156010,0.187971,1,-1,lost,11
156020,0.191896,1,-1,lost,11
156030,0.193935,1,-1,lost,11
156040,0.19435,1,-1,lost,11
156050,0.190216,1,-1,lost,11
156060,0.18417,1,-1,lost,11
156070,0.17714,1,-1,lost,11
156080,0.166728,1,-1,lost,11
156090,0.155709,1,-1,lost,11
156100,0.141687,1,-1,lost,11
156110,0.128132,1,-1,lost,11
156120,0.116802,1,-1,lost,11
156130,0.103811,1,-1,lost,11
156140,0.091145,1,-1,lost,11
156150,0.080054,1,-1,lost,11
156160,0.07136,1,-1,lost,11
156170,0.061997,1,-1,lost,11
156180,0.053137,1,-1,lost,11
156190,0.046291,1,-1,lost,11
157190,0.046462,1,-1,lost,12
157200,0.052903,1,-1,lost,12
157210,0.058967,1,-1,lost,12
157220,0.063766,1,-1,lost,12
157230,0.067969,1,-1,lost,12
157240,0.069884,1,-1,lost,12
157250,0.069033,1,-1,lost,12
157260,0.06648,1,-1,lost,12
157270,0.063185,1,-1,lost,12
157280,0.057684,1,-1,lost,12
157290,0.052736,1,-1,lost,12
157300,0.048416,1,-1,lost,12
163570,0.048565,1,-1,fixed,13
163580,0.064089,1,-1,fixed,13
163590,0.083199,1,-1,fixed,13
163600,0.107229,1,-1,fixed,13
163610,0.133945,1,-1,fixed,13
163620,0.166242,1,-1,fixed,13
163630,0.204868,1,-1,fixed,13
163640,0.246542,1,-1,fixed,13
163650,0.293394,1,-1,fixed,13
163660,0.345608,1,-1,fixed,13
163670,0.399487,1,-1,fixed,13
163680,0.449354,1,-1,fixed,13
163690,0.505107,1,-1,fixed,13
163700,0.561133,1,-1,fixed,13
163710,0.613627,1,-1,fixed,13
163720,0.658409,1,-1,fixed,13
163730,0.702857,1,-1,fixed,13
163740,0.741288,1,-1,fixed,13
163750,0.773962,1,-1,fixed,13
163760,0.804414,1,-1,fixed,13
163770,0.830503,1,-1,fixed,13
163780,0.857319,1,-1,fixed,13
163790,0.878186,1,-1,fixed,13
163800,0.896929,1,-1,fixed,13
163810,0.915742,1,-1,fixed,13
163820,0.929337,1,-1,fixed,13
163830,0.939349,1,-1,fixed,13
163840,0.949374,1,-1,fixed,13
163850,0.956248,1,-1,fixed,13
39090,0.049273,2,1,fixed,14
39100,0.057718,2,1,fixed,14
39110,0.0668,2,1,fixed,14
39120,0.076425,2,1,fixed,14
39130,0.088444,2,1,fixed,14
39140,0.099464,2,1,fixed,14
39150,0.111047,2,1,fixed,14
39160,0.125494,2,1,fixed,14
39170,0.140719,2,1,fixed,14
39180,0.157532,2,1,fixed,14
39190,0.17652,2,1,fixed,14
39200,0.199625,2,1,fixed,14
39210,0.218446,2,1,fixed,14
39220,0.241055,2,1,fixed,14
39230,0.264453,2,1,fixed,14
39240,0.287796,2,1,fixed,14
39250,0.315519,2,1,fixed,14
39260,0.342391,2,1,fixed,14
39270,0.369004,2,1,fixed,14
39280,0.396755,2,1,fixed,14
39290,0.426903,2,1,fixed,14
39300,0.456059,2,1,fixed,14
39310,0.488772,2,1,fixed,14
39320,0.518192,2,1,fixed,14
39330,0.548811,2,1,fixed,14
39340,0.579442,2,1,fixed,14
39350,0.609847,2,1,fixed,14
39360,0.639082,2,1,fixed,14
39370,0.670001,2,1,fixed,14
39380,0.694276,2,1,fixed,14
39390,0.721758,2,1,fixed,14
39400,0.74519,2,1,fixed,14
39410,0.767781,2,1,fixed,14
39420,0.788157,2,1,fixed,14
39430,0.808301,2,1,fixed,14
39440,0.82504,2,1,fixed,14
39450,0.841391,2,1,fixed,14
39460,0.855643,2,1,fixed,14
39470,0.870856,2,1,fixed,14
39480,0.885558,2,1,fixed,14
39490,0.898767,2,1,fixed,14
39500,0.915504,2,1,fixed,14
39510,0.933781,2,1,fixed,14
39520,0.954957,2,1,fixed,14
73660,0.048048,2,1,lost,15
73670,0.0555,2,1,lost,15
73680,0.062507,2,1,lost,15
73690,0.07059,2,1,lost,15
73700,0.080299,2,1,lost,15
73710,0.0892079207920792,2,1,lost,15
73720,0.09858,2,1,lost,15
73730,0.107862,2,1,lost,15
73740,0.119979,2,1,lost,15
73750,0.133134,2,1,lost,15
73760,0.144256,2,1,lost,15
73770,0.157193,2,1,lost,15
73780,0.173148,2,1,lost,15
73790,0.188459,2,1,lost,15
73800,0.200445,2,1,lost,15
73810,0.211368,2,1,lost,15
73820,0.220101,2,1,lost,15
73830,0.218423,2,1,lost,15
73840,0.206088,2,1,lost,15
73850,0.174488,2,1,lost,15
73860,0.121929,2,1,lost,15
73870,0.068992,2,1,lost,15
73880,0.032695,2,1,lost,15
90360,0.04388,2,1,fixed,16
90370,0.050642,2,1,fixed,16
90380,0.059065,2,1,fixed,16
90390,0.069872,2,1,fixed,16
90400,0.081339,2,1,fixed,16
90410,0.098694,2,1,fixed,16
90420,0.117002,2,1,fixed,16
90430,0.138334,2,1,fixed,16
90440,0.166886,2,1,fixed,16
90450,0.198754,2,1,fixed,16
90460,0.232413,2,1,fixed,16
90470,0.272457,2,1,fixed,16
90480,0.32459,2,1,fixed,16
90490,0.378245,2,1,fixed,16
90500,0.442954,2,1,fixed,16
90510,0.51581,2,1,fixed,16
90520,0.597351,2,1,fixed,16
90530,0.689714,2,1,fixed,16
90540,0.781032,2,1,fixed,16
90550,0.860409,2,1,fixed,16
90560,0.92024,2,1,fixed,16
90570,0.957994,2,1,fixed,16
28180,0.036219,2,-1,fixed,17
28190,0.091429,2,-1,fixed,17
28200,0.211058,2,-1,fixed,17
28210,0.417093,2,-1,fixed,17
28220,0.652462,2,-1,fixed,17
28230,0.831959,2,-1,fixed,17
28240,0.928768,2,-1,fixed,17
28250,0.972411,2,-1,fixed,17
50770,0.043298,2,-1,fixed,18
50780,0.058374,2,-1,fixed,18
50790,0.07734,2,-1,fixed,18
50800,0.10472,2,-1,fixed,18
50810,0.135962,2,-1,fixed,18
50820,0.179694,2,-1,fixed,18
50830,0.234581,2,-1,fixed,18
50840,0.295321,2,-1,fixed,18
50850,0.364128,2,-1,fixed,18
50860,0.44404,2,-1,fixed,18
50870,0.525483,2,-1,fixed,18
50880,0.605668,2,-1,fixed,18
50890,0.680167,2,-1,fixed,18
50900,0.746198,2,-1,fixed,18
50910,0.803533,2,-1,fixed,18
50920,0.849832,2,-1,fixed,18
50930,0.885753,2,-1,fixed,18
50940,0.9165954318204098,2,-1,fixed,18
50950,0.9375118811881188,2,-1,fixed,18
50960,0.952246,2,-1,fixed,18
127250,0.035741,2,-1,fixed,19
127260,0.050338,2,-1,fixed,19
127270,0.068622,2,-1,fixed,19
127280,0.09546,2,-1,fixed,19
127290,0.131204,2,-1,fixed,19
127300,0.175617,2,-1,fixed,19
127310,0.232444,2,-1,fixed,19
127320,0.299624,2,-1,fixed,19
127330,0.377089,2,-1,fixed,19
127340,0.461713,2,-1,fixed,19
127350,0.548687,2,-1,fixed,19
127360,0.635459,2,-1,fixed,19
127370,0.714058,2,-1,fixed,19
127380,0.779943,2,-1,fixed,19
127390,0.835065,2,-1,fixed,19
127400,0.876928,2,-1,fixed,19
127410,0.908911,2,-1,fixed,19
127420,0.934439,2,-1,fixed,19
127430,0.951885,2,-1,fixed,19
59220,0.048213,3,-1,fixed,20
59230,0.065075,3,-1,fixed,20
59240,0.086957,3,-1,fixed,20
59250,0.11537,3,-1,fixed,20
59260,0.150592,3,-1,fixed,20
59270,0.192431,3,-1,fixed,20
59280,0.244339,3,-1,fixed,20
59290,0.304591,3,-1,fixed,20
59300,0.372953,3,-1,fixed,20
59310,0.447727,3,-1,fixed,20
59320,0.520258,3,-1,fixed,20
59330,0.594591,3,-1,fixed,20
59340,0.664625,3,-1,fixed,20
59350,0.727012,3,-1,fixed,20
59360,0.780388,3,-1,fixed,20
59370,0.826954,3,-1,fixed,20
59380,0.864169,3,-1,fixed,20
59390,0.893344,3,-1,fixed,20
59400,0.918603,3,-1,fixed,20
59410,0.937244,3,-1,fixed,20
59420,0.951723,3,-1,fixed,20
70190,0.042634,4,1,fixed,21
70200,0.053419,4,1,fixed,21
70210,0.066734,4,1,fixed,21
70220,0.081253,4,1,fixed,21
70230,0.098759,4,1,fixed,21
70240,0.120194,4,1,fixed,21
70250,0.143116,4,1,fixed,21
70260,0.168581,4,1,fixed,21
70270,0.198762,4,1,fixed,21
70280,0.233893,4,1,fixed,21
70290,0.271343,4,1,fixed,21
70300,0.312567,4,1,fixed,21
70310,0.352968,4,1,fixed,21
70320,0.396457,4,1,fixed,21
70330,0.442559,4,1,fixed,21
70340,0.486529,4,1,fixed,21
70350,0.531018,4,1,fixed,21
70360,0.575828,4,1,fixed,21
70370,0.616646,4,1,fixed,21
70380,0.657685,4,1,fixed,21
70390,0.696613,4,1,fixed,21
70400,0.732515,4,1,fixed,21
70410,0.762605,4,1,fixed,21
70420,0.790649,4,1,fixed,21
70430,0.817091,4,1,fixed,21
70440,0.840749,4,1,fixed,21
70450,0.861294,4,1,fixed,21
70460,0.881231,4,1,fixed,21
70470,0.897142,4,1,fixed,21
70480,0.912518,4,1,fixed,21
70490,0.924703,4,1,fixed,21
70500,0.934418,4,1,fixed,21
70510,0.944959,4,1,fixed,21
70520,0.953334,4,1,fixed,21
7670,0.03937,4,-1,fixed,22
7680,0.128227,4,-1,fixed,22
7690,0.34334,4,-1,fixed,22
7700,0.650017,4,-1,fixed,22
7710,0.869674,4,-1,fixed,22
7720,0.959571,4,-1,fixed,22
78900,0.048096,4,-1,lost,23
78910,0.059599,4,-1,lost,23
78920,0.072098,4,-1,lost,23
78930,0.085452,4,-1,lost,23
78940,0.101578,4,-1,lost,23
78950,0.12123,4,-1,lost,23
78960,0.142756,4,-1,lost,23
78970,0.167679,4,-1,lost,23
78980,0.194036,4,-1,lost,23
78990,0.222176,4,-1,lost,23
79000,0.251395,4,-1,lost,23
79010,0.27727,4,-1,lost,23
79020,0.302357,4,-1,lost,23
79030,0.327839,4,-1,lost,23
79040,0.350326,4,-1,lost,23
79050,0.368682,4,-1,lost,23
79060,0.386475,4,-1,lost,23
79070,0.3999,4,-1,lost,23
79080,0.407175,4,-1,lost,23
79090,0.413826,4,-1,lost,23
79100,0.420436,4,-1,lost,23
79110,0.424289,4,-1,lost,23
79120,0.421778,4,-1,lost,23
79130,0.420842,4,-1,lost,23
79140,0.416779,4,-1,lost,23
79150,0.412612,4,-1,lost,23
79160,0.408625,4,-1,lost,23
79170,0.403055,4,-1,lost,23
79180,0.397334,4,-1,lost,23
79190,0.391893,4,-1,lost,23
79200,0.38615,4,-1,lost,23
79210,0.377762,4,-1,lost,23
79220,0.368483,4,-1,lost,23
79230,0.359428,4,-1,lost,23
79240,0.352271,4,-1,lost,23
79250,0.343544,4,-1,lost,23
79260,0.336333,4,-1,lost,23
79270,0.329268,4,-1,lost,23
79280,0.319297,4,-1,lost,23
79290,0.31319,4,-1,lost,23
79300,0.304683,4,-1,lost,23
79310,0.294833,4,-1,lost,23
79320,0.287864,4,-1,lost,23
79330,0.279814,4,-1,lost,23
79340,0.271981,4,-1,lost,23
79350,0.263813,4,-1,lost,23
79360,0.25529,4,-1,lost,23
79370,0.248219,4,-1,lost,23
79380,0.239987,4,-1,lost,23
79390,0.2351,4,-1,lost,23
79400,0.235993,4,-1,lost,23
79410,0.230638,4,-1,lost,23
79420,0.226301,4,-1,lost,23
79430,0.220347,4,-1,lost,23
79440,0.212549,4,-1,lost,23
79450,0.208034,4,-1,lost,23
79460,0.201871,4,-1,lost,23
79470,0.197264,4,-1,lost,23
79480,0.19612,4,-1,lost,23
79490,0.194139,4,-1,lost,23
79500,0.190978,4,-1,lost,23
79510,0.18793,4,-1,lost,23
79520,0.183255,4,-1,lost,23
79530,0.18221,4,-1,lost,23
79540,0.180171,4,-1,lost,23
79550,0.176365,4,-1,lost,23
79560,0.175385,4,-1,lost,23
79570,0.172981,4,-1,lost,23
79580,0.172987,4,-1,lost,23
79590,0.173513,4,-1,lost,23
79600,0.174471,4,-1,lost,23
79610,0.175981,4,-1,lost,23
79620,0.174699,4,-1,lost,23
79630,0.169267,4,-1,lost,23
79640,0.169878,4,-1,lost,23
79650,0.16954,4,-1,lost,23
79660,0.167756,4,-1,lost,23
79670,0.166865,4,-1,lost,23
79680,0.166657,4,-1,lost,23
79690,0.162101,4,-1,lost,23
79700,0.159058,4,-1,lost,23
79710,0.157207,4,-1,lost,23
79720,0.148235,4,-1,lost,23
79730,0.136998,4,-1,lost,23
79740,0.12452,4,-1,lost,23
79750,0.109994,4,-1,lost,23
79760,0.095959,4,-1,lost,23
79770,0.079357,4,-1,lost,23
79780,0.064879,4,-1,lost,23
79790,0.051343,4,-1,lost,23
79800,0.039517,4,-1,lost,23
87150,0.034442,5,1,fixed,24
87160,0.056627,5,1,fixed,24
87170,0.083217,5,1,fixed,24
87180,0.113844,5,1,fixed,24
87190,0.147473,5,1,fixed,24
87200,0.187011,5,1,fixed,24
87210,0.227897,5,1,fixed,24
87220,0.271672,5,1,fixed,24
87230,0.323133,5,1,fixed,24
87240,0.368727,5,1,fixed,24
87250,0.42122,5,1,fixed,24
87260,0.476615,5,1,fixed,24
87270,0.531646,5,1,fixed,24
87280,0.588851,5,1,fixed,24
87290,0.641134,5,1,fixed,24
87300,0.690335,5,1,fixed,24
87310,0.734977,5,1,fixed,24
87320,0.776374,5,1,fixed,24
87330,0.811432,5,1,fixed,24
87340,0.842723,5,1,fixed,24
87350,0.870613,5,1,fixed,24
87360,0.893071,5,1,fixed,24
87370,0.910443,5,1,fixed,24
87380,0.925998,5,1,fixed,24
87390,0.939319,5,1,fixed,24
87400,0.950777,5,1,fixed,24
164420,0.045314,5,1,fixed,25
164430,0.088043,5,1,fixed,25
164440,0.161112,5,1,fixed,25
164450,0.27782,5,1,fixed,25
164460,0.429391,5,1,fixed,25
164470,0.596164,5,1,fixed,25
164480,0.743564,5,1,fixed,25
164490,0.849616,5,1,fixed,25
164500,0.9179,5,1,fixed,25
164510,0.956665,5,1,fixed,25
46670,0.047178,5,-1,fixed,26
46680,0.06995,5,-1,fixed,26
46690,0.102426,5,-1,fixed,26
46700,0.149931,5,-1,fixed,26
46710,0.209257,5,-1,fixed,26
46720,0.285074,5,-1,fixed,26
46730,0.369639,5,-1,fixed,26
46740,0.463867,5,-1,fixed,26
46750,0.558058,5,-1,fixed,26
46760,0.643809,5,-1,fixed,26
46770,0.721925,5,-1,fixed,26
46780,0.787919,5,-1,fixed,26
46790,0.842327,5,-1,fixed,26
46800,0.886355,5,-1,fixed,26
46810,0.920233,5,-1,fixed,26
46820,0.946251,5,-1,fixed,26
46830,0.966822,5,-1,fixed,26
122720,0.046789,5,-1,lost,27
122730,0.05233,5,-1,lost,27
122740,0.059048,5,-1,lost,27
122750,0.065022,5,-1,lost,27
122760,0.072677,5,-1,lost,27
122770,0.07869,5,-1,lost,27
122780,0.085116,5,-1,lost,27
122790,0.09063,5,-1,lost,27
122800,0.095101,5,-1,lost,27
122810,0.099389,5,-1,lost,27
122820,0.103579,5,-1,lost,27
122830,0.107358,5,-1,lost,27
122840,0.109953,5,-1,lost,27
122850,0.110985,5,-1,lost,27
122860,0.11005,5,-1,lost,27
122870,0.110257,5,-1,lost,27
122880,0.107821,5,-1,lost,27
122890,0.106785,5,-1,lost,27
122900,0.105459,5,-1,lost,27
122910,0.101208,5,-1,lost,27
122920,0.097824,5,-1,lost,27
122930,0.095231,5,-1,lost,27
122940,0.091298,5,-1,lost,27
122950,0.088864,5,-1,lost,27
122960,0.084459,5,-1,lost,27
122970,0.080766,5,-1,lost,27
122980,0.076325,5,-1,lost,27
122990,0.072143,5,-1,lost,27
123000,0.067111,5,-1,lost,27
123010,0.062918,5,-1,lost,27
123020,0.060255,5,-1,lost,27
123030,0.056073,5,-1,lost,27
123040,0.05251,5,-1,lost,27
123050,0.048399,5,-1,lost,27
123810,0.049817,5,-1,fixed,28
123820,0.057467,5,-1,fixed,28
123830,0.064726,5,-1,fixed,28
123840,0.071475,5,-1,fixed,28
123850,0.08229,5,-1,fixed,28
123860,0.093501,5,-1,fixed,28
123870,0.106636,5,-1,fixed,28
123880,0.120012,5,-1,fixed,28
123890,0.1333,5,-1,fixed,28
123900,0.149486,5,-1,fixed,28
123910,0.163984,5,-1,fixed,28
123920,0.180478,5,-1,fixed,28
123930,0.198407,5,-1,fixed,28
123940,0.216322,5,-1,fixed,28
123950,0.234905,5,-1,fixed,28
123960,0.253677,5,-1,fixed,28
123970,0.273282,5,-1,fixed,28
123980,0.292973,5,-1,fixed,28
123990,0.313805,5,-1,fixed,28
124000,0.335528,5,-1,fixed,28
124010,0.353461,5,-1,fixed,28
124020,0.372212,5,-1,fixed,28
124030,0.39046,5,-1,fixed,28
124040,0.408648,5,-1,fixed,28
124050,0.429234,5,-1,fixed,28
124060,0.447128,5,-1,fixed,28
124070,0.471562,5,-1,fixed,28
124080,0.487622,5,-1,fixed,28
124090,0.506956,5,-1,fixed,28
124100,0.527573,5,-1,fixed,28
124110,0.544556,5,-1,fixed,28
124120,0.562696,5,-1,fixed,28
124130,0.582449,5,-1,fixed,28
124140,0.597342,5,-1,fixed,28
124150,0.613587,5,-1,fixed,28
124160,0.627641,5,-1,fixed,28
124170,0.642474,5,-1,fixed,28
124180,0.662494,5,-1,fixed,28
124190,0.683942,5,-1,fixed,28
124200,0.713259,5,-1,fixed,28
124210,0.752815,5,-1,fixed,28
124220,0.807544,5,-1,fixed,28
124230,0.870589,5,-1,fixed,28
124240,0.926,5,-1,fixed,28
124250,0.96241,5,-1,fixed,28
108850,0.048275,6,1,lost,29
108860,0.051969,6,1,lost,29
108870,0.056661,6,1,lost,29
108880,0.060395,6,1,lost,29
108890,0.065745,6,1,lost,29
108900,0.070668,6,1,lost,29
108910,0.07469,6,1,lost,29
108920,0.07915,6,1,lost,29
108930,0.082844,6,1,lost,29
108940,0.086852,6,1,lost,29
108950,0.091754,6,1,lost,29
108960,0.096448,6,1,lost,29
108970,0.099967,6,1,lost,29
108980,0.102646,6,1,lost,29
108990,0.106615,6,1,lost,29
109000,0.107003,6,1,lost,29
109010,0.10769,6,1,lost,29
109020,0.107566,6,1,lost,29
109030,0.105405,6,1,lost,29
109040,0.101493,6,1,lost,29
109050,0.095789,6,1,lost,29
109060,0.088855,6,1,lost,29
109070,0.080788,6,1,lost,29
109080,0.069073,6,1,lost,29
109090,0.057702,6,1,lost,29
109100,0.047999,6,1,lost,29
132420,0.039495,6,1,fixed,30
132430,0.068589,6,1,fixed,30
132440,0.114939,6,1,fixed,30
132450,0.18528,6,1,fixed,30
132460,0.284459,6,1,fixed,30
132470,0.410777,6,1,fixed,30
132480,0.546617,6,1,fixed,30
132490,0.672872,6,1,fixed,30
132500,0.774764,6,1,fixed,30
132510,0.851948,6,1,fixed,30
132520,0.901015,6,1,fixed,30
132530,0.933236,6,1,fixed,30
132540,0.953125,6,1,fixed,30
9130,0.048612,6,-1,lost,31
9140,0.061581,6,-1,lost,31
9150,0.0730970297029703,6,-1,lost,31
9160,0.090761,6,-1,lost,31
9170,0.108989,6,-1,lost,31
9180,0.128999,6,-1,lost,31
9190,0.149705,6,-1,lost,31
9200,0.168048,6,-1,lost,31
9210,0.175838,6,-1,lost,31
9220,0.17501,6,-1,lost,31
9230,0.159962,6,-1,lost,31
9240,0.136294,6,-1,lost,31
9250,0.108584,6,-1,lost,31
9260,0.08205,6,-1,lost,31
9270,0.05981,6,-1,lost,31
9280,0.043216,6,-1,lost,31
74930,0.045198,6,-1,fixed,32
