t,f,pos,state,final_state,id
36540,0.02796,1,1,fixed,1
36550,0.05152,1,1,fixed,1
36560,0.08096,1,1,fixed,1
36570,0.1137,1,1,fixed,1
36580,0.1525,1,1,fixed,1
36590,0.19658,1,1,fixed,1
36600,0.24244,1,1,fixed,1
36610,0.28412,1,1,fixed,1
36620,0.32658,1,1,fixed,1
36630,0.34692,1,1,fixed,1
36640,0.39902,1,1,fixed,1
36650,0.4619,1,1,fixed,1
36660,0.51206,1,1,fixed,1
36670,0.56498,1,1,fixed,1
36680,0.60258,1,1,fixed,1
36690,0.6358,1,1,fixed,1
36700,0.66304,1,1,fixed,1
36710,0.68632,1,1,fixed,1
36720,0.7084,1,1,fixed,1
36730,0.73892,1,1,fixed,1
36740,0.76086,1,1,fixed,1
36750,0.79116,1,1,fixed,1
36760,0.81304,1,1,fixed,1
36770,0.84274,1,1,fixed,1
36780,0.8646,1,1,fixed,1
36790,0.88806,1,1,fixed,1
36800,0.9137,1,1,fixed,1
36810,0.93946,1,1,fixed,1
36820,0.96784,1,1,fixed,1
42910,0.02658,1,1,lost,2
42920,0.06232,1,1,lost,2
42930,0.1255,1,1,lost,2
42940,0.24242,1,1,lost,2
42950,0.37542,1,1,lost,2
42960,0.52716,1,1,lost,2
42970,0.64232,1,1,lost,2
42980,0.68658,1,1,lost,2
42990,0.72952,1,1,lost,2
43000,0.75092,1,1,lost,2
43010,0.74634,1,1,lost,2
43020,0.73084,1,1,lost,2
43030,0.6913,1,1,lost,2
43040,0.66752,1,1,lost,2
43050,0.61874,1,1,lost,2
43060,0.5765,1,1,lost,2
43070,0.50648,1,1,lost,2
43080,0.45114,1,1,lost,2
43090,0.41906,1,1,lost,2
43100,0.38334,1,1,lost,2
43110,0.36054,1,1,lost,2
43120,0.34878,1,1,lost,2
43130,0.33774,1,1,lost,2
43140,0.32766,1,1,lost,2
43150,0.31814,1,1,lost,2
43160,0.32174,1,1,lost,2
43170,0.3369,1,1,lost,2
43180,0.34938,1,1,lost,2
43190,0.35604,1,1,lost,2
43200,0.36178,1,1,lost,2
43210,0.397,1,1,lost,2
43220,0.42126,1,1,lost,2
43230,0.43782,1,1,lost,2
43240,0.45656,1,1,lost,2
43250,0.4772,1,1,lost,2
43260,0.48284,1,1,lost,2
43270,0.48774,1,1,lost,2
43280,0.49186,1,1,lost,2
43290,0.48802,1,1,lost,2
43300,0.48676,1,1,lost,2
43310,0.4906,1,1,lost,2
43320,0.4823,1,1,lost,2
43330,0.4708,1,1,lost,2
43340,0.4477,1,1,lost,2
43350,0.41554,1,1,lost,2
43360,0.3767,1,1,lost,2
43370,0.34754,1,1,lost,2
43380,0.32578,1,1,lost,2
43390,0.3084,1,1,lost,2
43400,0.27736,1,1,lost,2
43410,0.26836,1,1,lost,2
43420,0.25256,1,1,lost,2
43430,0.24528,1,1,lost,2
43440,0.23446,1,1,lost,2
43450,0.23182,1,1,lost,2
43460,0.25024,1,1,lost,2
43470,0.23746,1,1,lost,2
43480,0.22588,1,1,lost,2
43490,0.23414,1,1,lost,2
43500,0.23964,1,1,lost,2
43510,0.24596,1,1,lost,2
43520,0.24326,1,1,lost,2
43530,0.24052,1,1,lost,2
43540,0.22524,1,1,lost,2
43550,0.21812,1,1,lost,2
43560,0.21596,1,1,lost,2
43570,0.20618,1,1,lost,2
43580,0.20208,1,1,lost,2
43590,0.18408,1,1,lost,2
43600,0.15784,1,1,lost,2
43610,0.12914,1,1,lost,2
43620,0.10392,1,1,lost,2
43630,0.07864,1,1,lost,2
43640,0.05616,1,1,lost,2
