t,f,pos,state,final_state,id
57110,0.06156,3,-1,fixed,5
57120,0.06284,3,-1,fixed,5
57130,0.06644,3,-1,fixed,5
57140,0.0737,3,-1,fixed,5
57150,0.07234,3,-1,fixed,5
57160,0.07598,3,-1,fixed,5
57170,0.076,3,-1,fixed,5
57180,0.0821,3,-1,fixed,5
57190,0.08746,3,-1,fixed,5
57200,0.09286,3,-1,fixed,5
57210,0.0963,3,-1,fixed,5
57220,0.10338,3,-1,fixed,5
57230,0.1119,3,-1,fixed,5
57240,0.12062,3,-1,fixed,5
57250,0.13058,3,-1,fixed,5
57260,0.13842,3,-1,fixed,5
57270,0.14798,3,-1,fixed,5
57280,0.1582,3,-1,fixed,5
57290,0.16598,3,-1,fixed,5
57300,0.17112,3,-1,fixed,5
57310,0.1723,3,-1,fixed,5
57320,0.17474,3,-1,fixed,5
57330,0.18534,3,-1,fixed,5
57340,0.18684,3,-1,fixed,5
57350,0.19118,3,-1,fixed,5
57360,0.19534,3,-1,fixed,5
57370,0.2004,3,-1,fixed,5
57380,0.20084,3,-1,fixed,5
57390,0.21386,3,-1,fixed,5
57400,0.23184,3,-1,fixed,5
57410,0.2375,3,-1,fixed,5
57420,0.23978,3,-1,fixed,5
57430,0.24132,3,-1,fixed,5
57440,0.25484,3,-1,fixed,5
57450,0.2708,3,-1,fixed,5
57460,0.27788,3,-1,fixed,5
57470,0.27728,3,-1,fixed,5
57480,0.28554,3,-1,fixed,5
57490,0.29816,3,-1,fixed,5
57500,0.3032,3,-1,fixed,5
57510,0.3146,3,-1,fixed,5
57520,0.31428,3,-1,fixed,5
57530,0.32026,3,-1,fixed,5
57540,0.32644,3,-1,fixed,5
57550,0.33824,3,-1,fixed,5
57560,0.32854,3,-1,fixed,5
57570,0.3342,3,-1,fixed,5
57580,0.33418,3,-1,fixed,5
57590,0.34966,3,-1,fixed,5
57600,0.36874,3,-1,fixed,5
57610,0.36244,3,-1,fixed,5
57620,0.37776,3,-1,fixed,5
57630,0.38272,3,-1,fixed,5
57640,0.39156862745098037,3,-1,fixed,5
57650,0.42834,3,-1,fixed,5
57660,0.49544,3,-1,fixed,5
57670,0.57336,3,-1,fixed,5
57680,0.6709,3,-1,fixed,5
57690,0.75728,3,-1,fixed,5
57700,0.84154,3,-1,fixed,5
57710,0.89726,3,-1,fixed,5
57720,0.9382,3,-1,fixed,5
57730,0.96292,3,-1,fixed,5
97860,0.03552,3,-1,fixed,6
97870,0.0568,3,-1,fixed,6
97880,0.08692,3,-1,fixed,6
97890,0.12758,3,-1,fixed,6
97900,0.17648,3,-1,fixed,6
97910,0.25348,3,-1,fixed,6
97920,0.36244,3,-1,fixed,6
97930,0.47994,3,-1,fixed,6
97940,0.60266,3,-1,fixed,6
97950,0.7024,3,-1,fixed,6
97960,0.7938,3,-1,fixed,6
97970,0.85846,3,-1,fixed,6
97980,0.90756,3,-1,fixed,6
97990,0.93868,3,-1,fixed,6
98000,0.96416,3,-1,fixed,6
72600,0.04478,4,-1,fixed,7
72610,0.06048,4,-1,fixed,7
72620,0.07406,4,-1,fixed,7
72630,0.10898,4,-1,fixed,7
72640,0.14434,4,-1,fixed,7
72650,0.17224,4,-1,fixed,7
72660,0.22022,4,-1,fixed,7
72670,0.26992,4,-1,fixed,7
72680,0.32108,4,-1,fixed,7
72690,0.38272,4,-1,fixed,7
72700,0.45334,4,-1,fixed,7
72710,0.52972,4,-1,fixed,7
72720,0.60466,4,-1,fixed,7
72730,0.6655,4,-1,fixed,7
72740,0.7257,4,-1,fixed,7
72750,0.79206,4,-1,fixed,7
72760,0.8369,4,-1,fixed,7
72770,0.87142,4,-1,fixed,7
72780,0.90922,4,-1,fixed,7
72790,0.93058,4,-1,fixed,7
72800,0.95104,4,-1,fixed,7
18720,0.04786,5,1,lost,8
18730,0.05186,5,1,lost,8
18740,0.05328,5,1,lost,8
18750,0.05462,5,1,lost,8
18760,0.05722,5,1,lost,8
18770,0.06786,5,1,lost,8
18780,0.07076,5,1,lost,8
18790,0.0733,5,1,lost,8
18800,0.08062,5,1,lost,8
18810,0.07876470588235295,5,1,lost,8
18820,0.08238,5,1,lost,8
18830,0.08554,5,1,lost,8
18840,0.08588,5,1,lost,8
18850,0.0884,5,1,lost,8
18860,0.08908,5,1,lost,8
18870,0.07736,5,1,lost,8
18880,0.06384,5,1,lost,8
18890,0.05626,5,1,lost,8
18900,0.04586,5,1,lost,8
93990,0.04816,5,1,lost,9
94000,0.05282,5,1,lost,9
94010,0.0621,5,1,lost,9
94020,0.06082,5,1,lost,9
94030,0.06516,5,1,lost,9
94040,0.06378,5,1,lost,9
94050,0.06498,5,1,lost,9
94060,0.06906,5,1,lost,9
94070,0.0688,5,1,lost,9
94080,0.07786,5,1,lost,9
94090,0.08316,5,1,lost,9
94100,0.08804,5,1,lost,9
94110,0.09498,5,1,lost,9
94120,0.09572,5,1,lost,9
94130,0.11298,5,1,lost,9
94140,0.11844,5,1,lost,9
94150,0.11528,5,1,lost,9
94160,0.12308,5,1,lost,9
94170,0.12984,5,1,lost,9
94180,0.14488,5,1,lost,9
94190,0.16228,5,1,lost,9
94200,0.17242,5,1,lost,9
94210,0.19082,5,1,lost,9
94220,0.20506,5,1,lost,9
94230,0.22042,5,1,lost,9
94240,0.23686,5,1,lost,9
94250,0.25424,5,1,lost,9
94260,0.27268,5,1,lost,9
94270,0.2878,5,1,lost,9
94280,0.29494,5,1,lost,9
94290,0.3142,5,1,lost,9
94300,0.3224,5,1,lost,9
94310,0.3351,5,1,lost,9
94320,0.35988,5,1,lost,9
94330,0.36152,5,1,lost,9
94340,0.37856,5,1,lost,9
94350,0.38974,5,1,lost,9
94360,0.41036,5,1,lost,9
94370,0.43338,5,1,lost,9
94380,0.4456,5,1,lost,9
94390,0.44974,5,1,lost,9
94400,0.45942,5,1,lost,9
94410,0.4626,5,1,lost,9
94420,0.46618,5,1,lost,9
94430,0.47462,5,1,lost,9
94440,0.49212,5,1,lost,9
94450,0.50158,5,1,lost,9
94460,0.50322,5,1,lost,9
94470,0.50342,5,1,lost,9
94480,0.5017,5,1,lost,9
94490,0.5069,5,1,lost,9
94500,0.50946,5,1,lost,9
94510,0.51674,5,1,lost,9
94520,0.52114,5,1,lost,9
94530,0.53164,5,1,lost,9
94540,0.54258,5,1,lost,9
94550,0.55444,5,1,lost,9
94560,0.55446,5,1,lost,9
94570,0.55594,5,1,lost,9
94580,0.56426,5,1,lost,9
94590,0.56894,5,1,lost,9
94600,0.57114,5,1,lost,9
94610,0.57086,5,1,lost,9
94620,0.57146,5,1,lost,9
94630,0.5743,5,1,lost,9
94640,0.56444,5,1,lost,9
94650,0.5817,5,1,lost,9
94660,0.58196,5,1,lost,9
94670,0.57838,5,1,lost,9
94680,0.5659,5,1,lost,9
94690,0.5683,5,1,lost,9
94700,0.55328,5,1,lost,9
94710,0.55232,5,1,lost,9
94720,0.5388,5,1,lost,9
94730,0.52274,5,1,lost,9
94740,0.51946,5,1,lost,9
94750,0.51926,5,1,lost,9
94760,0.52184,5,1,lost,9
94770,0.51622,5,1,lost,9
94780,0.51612,5,1,lost,9
94790,0.5039,5,1,lost,9
94800,0.49456,5,1,lost,9
94810,0.4893,5,1,lost,9
94820,0.48512,5,1,lost,9
94830,0.48326,5,1,lost,9
94840,0.47582,5,1,lost,9
94850,0.4631,5,1,lost,9
94860,0.46212,5,1,lost,9
94870,0.47168,5,1,lost,9
94880,0.4557,5,1,lost,9
94890,0.4396,5,1,lost,9
94900,0.43156,5,1,lost,9
94910,0.42924,5,1,lost,9
94920,0.4244,5,1,lost,9
94930,0.41598,5,1,lost,9
94940,0.40616,5,1,lost,9
94950,0.39854,5,1,lost,9
94960,0.39394,5,1,lost,9
94970,0.39312,5,1,lost,9
94980,0.38304,5,1,lost,9
94990,0.36608,5,1,lost,9
95000,0.36856,5,1,lost,9
95010,0.3695,5,1,lost,9
95020,0.37626,5,1,lost,9
95030,0.36142,5,1,lost,9
95040,0.3461,5,1,lost,9
95050,0.33368,5,1,lost,9
95060,0.32092,5,1,lost,9
95070,0.32756,5,1,lost,9
95080,0.3333,5,1,lost,9
95090,0.33054,5,1,lost,9
95100,0.3285,5,1,lost,9
95110,0.32474,5,1,lost,9
95120,0.33252,5,1,lost,9
95130,0.33538,5,1,lost,9
95140,0.33008,5,1,lost,9
95150,0.32934,5,1,lost,9
95160,0.33272,5,1,lost,9
95170,0.34054,5,1,lost,9
95180,0.33778,5,1,lost,9
95190,0.34042,5,1,lost,9
95200,0.32838,5,1,lost,9
95210,0.3128,5,1,lost,9
95220,0.30922,5,1,lost,9
95230,0.30058,5,1,lost,9
95240,0.29174,5,1,lost,9
95250,0.28924,5,1,lost,9
95260,0.28788,5,1,lost,9
95270,0.26536,5,1,lost,9
95280,0.26078,5,1,lost,9
95290,0.2639,5,1,lost,9
95300,0.27228,5,1,lost,9
95310,0.2745,5,1,lost,9
95320,0.277,5,1,lost,9
95330,0.26992,5,1,lost,9
95340,0.25746,5,1,lost,9
95350,0.25208,5,1,lost,9
95360,0.25824,5,1,lost,9
95370,0.24674,5,1,lost,9
95380,0.2491,5,1,lost,9
95390,0.24828,5,1,lost,9
95400,0.23534,5,1,lost,9
95410,0.23364,5,1,lost,9
95420,0.2365,5,1,lost,9
95430,0.22738,5,1,lost,9
95440,0.21644,5,1,lost,9
95450,0.21956,5,1,lost,9
95460,0.22178,5,1,lost,9
95470,0.22422,5,1,lost,9
95480,0.21426,5,1,lost,9
95490,0.21604,5,1,lost,9
95500,0.21098,5,1,lost,9
95510,0.20856,5,1,lost,9
95520,0.2118,5,1,lost,9
95530,0.21402,5,1,lost,9
95540,0.20498,5,1,lost,9
95550,0.20594,5,1,lost,9
95560,0.19624,5,1,lost,9
95570,0.19852,5,1,lost,9
95580,0.19278,5,1,lost,9
95590,0.1836,5,1,lost,9
95600,0.179,5,1,lost,9
95610,0.18598,5,1,lost,9
95620,0.18736,5,1,lost,9
95630,0.18176470588235294,5,1,lost,9
95640,0.16152,5,1,lost,9
95650,0.1162,5,1,lost,9
95660,0.0579,5,1,lost,9
95670,0.01764,5,1,lost,9
17930,0.0279,5,-1,fixed,10
17940,0.06468,5,-1,fixed,10
17950,0.13212,5,-1,fixed,10
17960,0.25146,5,-1,fixed,10
17970,0.39962,5,-1,fixed,10
17980,0.6014,5,-1,fixed,10
17990,0.76974,5,-1,fixed,10
18000,0.87328,5,-1,fixed,10
18010,0.93804,5,-1,fixed,10
18020,0.9703,5,-1,fixed,10
88230,0.04292,6,1,lost,11
88240,0.05158,6,1,lost,11
88250,0.0545,6,1,lost,11
88260,0.06006,6,1,lost,11
88270,0.06302,6,1,lost,11
88280,0.07372,6,1,lost,11
88290,0.08294,6,1,lost,11
88300,0.09136,6,1,lost,11
88310,0.09618,6,1,lost,11
88320,0.09976,6,1,lost,11
88330,0.1081,6,1,lost,11
88340,0.11146,6,1,lost,11
88350,0.12018,6,1,lost,11
88360,0.12638,6,1,lost,11
88370,0.127,6,1,lost,11
88380,0.13322,6,1,lost,11
88390,0.14198,6,1,lost,11
88400,0.15158,6,1,lost,11
88410,0.15938,6,1,lost,11
88420,0.16646,6,1,lost,11
88430,0.17078,6,1,lost,11
88440,0.17526,6,1,lost,11
88450,0.18302,6,1,lost,11
88460,0.1769,6,1,lost,11
88470,0.18386,6,1,lost,11
88480,0.19126,6,1,lost,11
88490,0.18672,6,1,lost,11
88500,0.18962,6,1,lost,11
88510,0.18946,6,1,lost,11
88520,0.19892,6,1,lost,11
88530,0.20416,6,1,lost,11
88540,0.1893,6,1,lost,11
88550,0.1758235294117647,6,1,lost,11
88560,0.16662,6,1,lost,11
88570,0.16192,6,1,lost,11
88580,0.16354,6,1,lost,11
88590,0.16112,6,1,lost,11
88600,0.15168,6,1,lost,11
88610,0.14586,6,1,lost,11
88620,0.1421,6,1,lost,11
88630,0.12594,6,1,lost,11
88640,0.12216,6,1,lost,11
88650,0.12814,6,1,lost,11
88660,0.12384,6,1,lost,11
88670,0.1128,6,1,lost,11
88680,0.10504,6,1,lost,11
88690,0.1015,6,1,lost,11
88700,0.09338,6,1,lost,11
88710,0.089,6,1,lost,11
88720,0.09222,6,1,lost,11
88730,0.09462,6,1,lost,11
88740,0.08862,6,1,lost,11
88750,0.08318,6,1,lost,11
88760,0.0837,6,1,lost,11
88770,0.07616,6,1,lost,11
88780,0.0722,6,1,lost,11
88790,0.06034,6,1,lost,11
88800,0.05016,6,1,lost,11
88810,0.0431,6,1,lost,11
48280,0.04658,6,-1,fixed,12
48290,0.08716,6,-1,fixed,12
48300,0.14636,6,-1,fixed,12
48310,0.25354,6,-1,fixed,12
48320,0.38076,6,-1,fixed,12
48330,0.52786,6,-1,fixed,12
48340,0.66682,6,-1,fixed,12
48350,0.78552,6,-1,fixed,12
48360,0.87614,6,-1,fixed,12
48370,0.9285,6,-1,fixed,12
48380,0.96206,6,-1,fixed,12
75800,0.04794,7,-1,fixed,13
75810,0.0563,7,-1,fixed,13
75820,0.06706,7,-1,fixed,13
75830,0.069,7,-1,fixed,13
75840,0.07764,7,-1,fixed,13
75850,0.08556,7,-1,fixed,13
75860,0.09606,7,-1,fixed,13
75870,0.1098,7,-1,fixed,13
75880,0.12256,7,-1,fixed,13
75890,0.1318,7,-1,fixed,13
75900,0.14468,7,-1,fixed,13
75910,0.1641,7,-1,fixed,13
75920,0.19404,7,-1,fixed,13
75930,0.21056,7,-1,fixed,13
75940,0.23264,7,-1,fixed,13
75950,0.24304,7,-1,fixed,13
75960,0.26606,7,-1,fixed,13
75970,0.28612,7,-1,fixed,13
75980,0.3159,7,-1,fixed,13
75990,0.34756,7,-1,fixed,13
76000,0.36732,7,-1,fixed,13
76010,0.39648,7,-1,fixed,13
76020,0.4329,7,-1,fixed,13
76030,0.46076,7,-1,fixed,13
76040,0.47534,7,-1,fixed,13
76050,0.51312,7,-1,fixed,13
76060,0.55874,7,-1,fixed,13
76070,0.58068,7,-1,fixed,13
76080,0.62004,7,-1,fixed,13
76090,0.6409,7,-1,fixed,13
76100,0.67568,7,-1,fixed,13
76110,0.71896,7,-1,fixed,13
76120,0.74666,7,-1,fixed,13
76130,0.77906,7,-1,fixed,13
76140,0.814,7,-1,fixed,13
76150,0.8371,7,-1,fixed,13
76160,0.85816,7,-1,fixed,13
76170,0.8807,7,-1,fixed,13
76180,0.89584,7,-1,fixed,13
76190,0.91588,7,-1,fixed,13
76200,0.93072,7,-1,fixed,13
76210,0.94188,7,-1,fixed,13
76220,0.95314,7,-1,fixed,13
31550,0.04822,8,-1,lost,14
31560,0.05504,8,-1,lost,14
31570,0.05904,8,-1,lost,14
31580,0.06058,8,-1,lost,14
31590,0.0683,8,-1,lost,14
31600,0.07668,8,-1,lost,14
31610,0.07378,8,-1,lost,14
31620,0.07636,8,-1,lost,14
31630,0.07814,8,-1,lost,14
31640,0.08144,8,-1,lost,14
31650,0.09418,8,-1,lost,14
31660,0.09778,8,-1,lost,14
31670,0.09806,8,-1,lost,14
31680,0.09404,8,-1,lost,14
31690,0.10234,8,-1,lost,14
31700,0.10588,8,-1,lost,14
31710,0.10724,8,-1,lost,14
31720,0.10662,8,-1,lost,14
31730,0.10438,8,-1,lost,14
31740,0.10162,8,-1,lost,14
31750,0.09834,8,-1,lost,14
31760,0.10736,8,-1,lost,14
31770,0.10796,8,-1,lost,14
31780,0.10398,8,-1,lost,14
31790,0.10954,8,-1,lost,14
31800,0.11596,8,-1,lost,14
31810,0.11764,8,-1,lost,14
31820,0.12048,8,-1,lost,14
31830,0.11514,8,-1,lost,14
31840,0.1158,8,-1,lost,14
31850,0.1177,8,-1,lost,14
31860,0.12002,8,-1,lost,14
31870,0.11346,8,-1,lost,14
31880,0.11688,8,-1,lost,14
31890,0.1219,8,-1,lost,14
31900,0.13186,8,-1,lost,14
31910,0.13068,8,-1,lost,14
31920,0.1344,8,-1,lost,14
31930,0.13308,8,-1,lost,14
31940,0.12746,8,-1,lost,14
31950,0.12588,8,-1,lost,14
31960,0.13364,8,-1,lost,14
31970,0.1261,8,-1,lost,14
31980,0.12182,8,-1,lost,14
31990,0.12246,8,-1,lost,14
32000,0.12062,8,-1,lost,14
32010,0.12216,8,-1,lost,14
32020,0.11922,8,-1,lost,14
32030,0.11404,8,-1,lost,14
32040,0.11892,8,-1,lost,14
32050,0.11064,8,-1,lost,14
32060,0.10466,8,-1,lost,14
32070,0.10066,8,-1,lost,14
32080,0.09598,8,-1,lost,14
32090,0.0909,8,-1,lost,14
32100,0.08408,8,-1,lost,14
32110,0.08606,8,-1,lost,14
32120,0.08642,8,-1,lost,14
32130,0.09336,8,-1,lost,14
32140,0.08834,8,-1,lost,14
32150,0.09034,8,-1,lost,14
32160,0.09194,8,-1,lost,14
32170,0.0918,8,-1,lost,14
32180,0.08628,8,-1,lost,14
32190,0.08696,8,-1,lost,14
32200,0.0882,8,-1,lost,14
32210,0.08244,8,-1,lost,14
32220,0.0811,8,-1,lost,14
32230,0.08052,8,-1,lost,14
32240,0.07092,8,-1,lost,14
32250,0.05394,8,-1,lost,14
32260,0.02772,8,-1,lost,14
41420,0.04686,9,-1,fixed,15
41430,0.06514,9,-1,fixed,15
41440,0.08364,9,-1,fixed,15
41450,0.10754,9,-1,fixed,15
41460,0.13692,9,-1,fixed,15
41470,0.17318,9,-1,fixed,15
41480,0.22156,9,-1,fixed,15
41490,0.27112,9,-1,fixed,15
41500,0.3206,9,-1,fixed,15
41510,0.3793,9,-1,fixed,15
41520,0.42374,9,-1,fixed,15
41530,0.46266,9,-1,fixed,15
41540,0.49344,9,-1,fixed,15
41550,0.50192,9,-1,fixed,15
41560,0.49986,9,-1,fixed,15
41570,0.50526,9,-1,fixed,15
41580,0.4879,9,-1,fixed,15
41590,0.46094,9,-1,fixed,15
41600,0.44258,9,-1,fixed,15
41610,0.42232,9,-1,fixed,15
41620,0.43754,9,-1,fixed,15
41630,0.47348,9,-1,fixed,15
41640,0.55524,9,-1,fixed,15
41650,0.67904,9,-1,fixed,15
41660,0.803,9,-1,fixed,15
41670,0.88946,9,-1,fixed,15
41680,0.94046,9,-1,fixed,15
41690,0.97362,9,-1,fixed,15
25270,0.03928,10,-1,fixed,16
25280,0.05408,10,-1,fixed,16
25290,0.08044,10,-1,fixed,16
25300,0.11858,10,-1,fixed,16
25310,0.16932,10,-1,fixed,16
25320,0.21716,10,-1,fixed,16
25330,0.25164,10,-1,fixed,16
25340,0.2747,10,-1,fixed,16
25350,0.29868,10,-1,fixed,16
25360,0.30804,10,-1,fixed,16
25370,0.32942,10,-1,fixed,16
25380,0.34248,10,-1,fixed,16
25390,0.3422,10,-1,fixed,16
25400,0.3628,10,-1,fixed,16
25410,0.37828,10,-1,fixed,16
25420,0.39684,10,-1,fixed,16
25430,0.39538,10,-1,fixed,16
25440,0.4096,10,-1,fixed,16
25450,0.41558,10,-1,fixed,16
25460,0.42778,10,-1,fixed,16
25470,0.43478,10,-1,fixed,16
25480,0.4397,10,-1,fixed,16
25490,0.44218,10,-1,fixed,16
25500,0.4546,10,-1,fixed,16
25510,0.4902941176470588,10,-1,fixed,16
25520,0.4965,10,-1,fixed,16
25530,0.51226,10,-1,fixed,16
25540,0.51998,10,-1,fixed,16
25550,0.53866,10,-1,fixed,16
25560,0.5587,10,-1,fixed,16
25570,0.57288,10,-1,fixed,16
25580,0.58534,10,-1,fixed,16
25590,0.61152,10,-1,fixed,16
25600,0.63962,10,-1,fixed,16
25610,0.653,10,-1,fixed,16
25620,0.67722,10,-1,fixed,16
25630,0.70436,10,-1,fixed,16
25640,0.73386,10,-1,fixed,16
25650,0.76244,10,-1,fixed,16
25660,0.77868,10,-1,fixed,16
25670,0.80552,10,-1,fixed,16
25680,0.8318,10,-1,fixed,16
25690,0.86048,10,-1,fixed,16
25700,0.88444,10,-1,fixed,16
25710,0.89798,10,-1,fixed,16
25720,0.92456,10,-1,fixed,16
25730,0.94152,10,-1,fixed,16
25740,0.954,10,-1,fixed,16
12110,0.02986,11,1,fixed,17
12120,0.0558,11,1,fixed,17
12130,0.0935,11,1,fixed,17
12140,0.15688,11,1,fixed,17
12150,0.22984,11,1,fixed,17
12160,0.32358,11,1,fixed,17
12170,0.4307,11,1,fixed,17
12180,0.55278,11,1,fixed,17
12190,0.66574,11,1,fixed,17
12200,0.7615,11,1,fixed,17
12210,0.82464,11,1,fixed,17
12220,0.87534,11,1,fixed,17
12230,0.9099,11,1,fixed,17
12240,0.94136,11,1,fixed,17
12250,0.95634,11,1,fixed,17
4710,0.0475,11,-1,fixed,18
4720,0.06226,11,-1,fixed,18
4730,0.08308,11,-1,fixed,18
4740,0.11434,11,-1,fixed,18
4750,0.1435,11,-1,fixed,18
4760,0.1891,11,-1,fixed,18
4770,0.23218,11,-1,fixed,18
4780,0.29472,11,-1,fixed,18
4790,0.34498,11,-1,fixed,18
4800,0.40956,11,-1,fixed,18
4810,0.48892,11,-1,fixed,18
4820,0.56014,11,-1,fixed,18
4830,0.6308,11,-1,fixed,18
4840,0.6866,11,-1,fixed,18
4850,0.73646,11,-1,fixed,18
4860,0.7859,11,-1,fixed,18
4870,0.83116,11,-1,fixed,18
4880,0.87192,11,-1,fixed,18
4890,0.90074,11,-1,fixed,18
4900,0.91872,11,-1,fixed,18
4910,0.9394,11,-1,fixed,18
4920,0.95218,11,-1,fixed,18
48820,0.0395,11,-1,fixed,19
48830,0.05706,11,-1,fixed,19
48840,0.07862,11,-1,fixed,19
48850,0.1161,11,-1,fixed,19
48860,0.15232,11,-1,fixed,19
48870,0.2067,11,-1,fixed,19
48880,0.2842,11,-1,fixed,19
48890,0.3653,11,-1,fixed,19
48900,0.45474,11,-1,fixed,19
48910,0.54674,11,-1,fixed,19
48920,0.64296,11,-1,fixed,19
48930,0.72512,11,-1,fixed,19
48940,0.7959,11,-1,fixed,19
48950,0.84848,11,-1,fixed,19
48960,0.88818,11,-1,fixed,19
48970,0.91872,11,-1,fixed,19
48980,0.94366,11,-1,fixed,19
48990,0.96048,11,-1,fixed,19
30500,0.04652,12,1,fixed,20
30510,0.05648,12,1,fixed,20
30520,0.07006,12,1,fixed,20
30530,0.07728,12,1,fixed,20
30540,0.08456,12,1,fixed,20
30550,0.10544,12,1,fixed,20
30560,0.12786,12,1,fixed,20
30570,0.15284,12,1,fixed,20
30580,0.17336,12,1,fixed,20
30590,0.20314,12,1,fixed,20
30600,0.23222,12,1,fixed,20
30610,0.25724,12,1,fixed,20
30620,0.27658,12,1,fixed,20
30630,0.31214,12,1,fixed,20
30640,0.33838,12,1,fixed,20
30650,0.38528,12,1,fixed,20
30660,0.42434,12,1,fixed,20
30670,0.46506,12,1,fixed,20
30680,0.49982,12,1,fixed,20
30690,0.55304,12,1,fixed,20
30700,0.59762,12,1,fixed,20
30710,0.65826,12,1,fixed,20
30720,0.71392,12,1,fixed,20
30730,0.79092,12,1,fixed,20
30740,0.86618,12,1,fixed,20
30750,0.92984,12,1,fixed,20
30760,0.96286,12,1,fixed,20
28950,0.04374,12,-1,fixed,21
28960,0.07068,12,-1,fixed,21
28970,0.10314,12,-1,fixed,21
28980,0.15398,12,-1,fixed,21
28990,0.22234,12,-1,fixed,21
29000,0.30418,12,-1,fixed,21
29010,0.39542,12,-1,fixed,21
29020,0.48272,12,-1,fixed,21
29030,0.57666,12,-1,fixed,21
29040,0.6569,12,-1,fixed,21
29050,0.71818,12,-1,fixed,21
29060,0.76686,12,-1,fixed,21
29070,0.79864,12,-1,fixed,21
29080,0.82754,12,-1,fixed,21
29090,0.85086,12,-1,fixed,21
29100,0.8697,12,-1,fixed,21
29110,0.87498,12,-1,fixed,21
29120,0.87492,12,-1,fixed,21
29130,0.87726,12,-1,fixed,21
29140,0.88168,12,-1,fixed,21
29150,0.89242,12,-1,fixed,21
29160,0.8983,12,-1,fixed,21
29170,0.89858,12,-1,fixed,21
29180,0.90494,12,-1,fixed,21
29190,0.90854,12,-1,fixed,21
29200,0.91062,12,-1,fixed,21
29210,0.91628,12,-1,fixed,21
29220,0.9158,12,-1,fixed,21
29230,0.92278,12,-1,fixed,21
29240,0.93172,12,-1,fixed,21
29250,0.94906,12,-1,fixed,21
29260,0.96982,12,-1,fixed,21
33290,0.03554,12,-1,fixed,22
33300,0.0597,12,-1,fixed,22
33310,0.10118,12,-1,fixed,22
33320,0.17332,12,-1,fixed,22
33330,0.26932,12,-1,fixed,22
33340,0.39112,12,-1,fixed,22
33350,0.52078,12,-1,fixed,22
33360,0.65556,12,-1,fixed,22
33370,0.76516,12,-1,fixed,22
33380,0.84784,12,-1,fixed,22
33390,0.90742,12,-1,fixed,22
33400,0.94582,12,-1,fixed,22
33410,0.96914,12,-1,fixed,22
77150,0.04962,13,1,lost,23
