t,f,pos,state,final_state,id
70160,0.08414,3,1,lost,10
70170,0.08434,3,1,lost,10
70180,0.08492,3,1,lost,10
70190,0.08966,3,1,lost,10
70200,0.08894,3,1,lost,10
70210,0.09106,3,1,lost,10
70220,0.09214,3,1,lost,10
70230,0.09556,3,1,lost,10
70240,0.10544,3,1,lost,10
70250,0.10646,3,1,lost,10
70260,0.11666,3,1,lost,10
70270,0.11652,3,1,lost,10
70280,0.1182,3,1,lost,10
70290,0.1279,3,1,lost,10
70300,0.13354,3,1,lost,10
70310,0.14552,3,1,lost,10
70320,0.1458,3,1,lost,10
70330,0.15012,3,1,lost,10
70340,0.15318,3,1,lost,10
70350,0.15922,3,1,lost,10
70360,0.1584,3,1,lost,10
70370,0.1613,3,1,lost,10
70380,0.1763,3,1,lost,10
70390,0.18554,3,1,lost,10
70400,0.1873,3,1,lost,10
70410,0.18754,3,1,lost,10
70420,0.2104,3,1,lost,10
70430,0.20318,3,1,lost,10
70440,0.20368,3,1,lost,10
70450,0.21196,3,1,lost,10
70460,0.21408,3,1,lost,10
70470,0.23126,3,1,lost,10
70480,0.23272,3,1,lost,10
70490,0.2376,3,1,lost,10
70500,0.24542,3,1,lost,10
70510,0.25612,3,1,lost,10
70520,0.24696,3,1,lost,10
70530,0.24928,3,1,lost,10
70540,0.25362,3,1,lost,10
70550,0.26842,3,1,lost,10
70560,0.2833,3,1,lost,10
70570,0.28974,3,1,lost,10
70580,0.2853,3,1,lost,10
70590,0.28256,3,1,lost,10
70600,0.27702,3,1,lost,10
70610,0.2788,3,1,lost,10
70620,0.26576,3,1,lost,10
70630,0.2601,3,1,lost,10
70640,0.2454,3,1,lost,10
70650,0.25304,3,1,lost,10
70660,0.26048,3,1,lost,10
70670,0.25522,3,1,lost,10
70680,0.2614,3,1,lost,10
70690,0.26056,3,1,lost,10
70700,0.25526,3,1,lost,10
70710,0.25986,3,1,lost,10
70720,0.26596,3,1,lost,10
70730,0.25458,3,1,lost,10
70740,0.2634,3,1,lost,10
70750,0.25364,3,1,lost,10
70760,0.2522,3,1,lost,10
