t,f,pos,state,final_state,id
79570,0.382,2,-1,fixed,1
79580,0.38192,2,-1,fixed,1
79590,0.37782,2,-1,fixed,1
79600,0.3771,2,-1,fixed,1
79610,0.36922,2,-1,fixed,1
79620,0.36964,2,-1,fixed,1
79630,0.36252,2,-1,fixed,1
79640,0.36948,2,-1,fixed,1
79650,0.37118,2,-1,fixed,1
79660,0.36812,2,-1,fixed,1
79670,0.36722,2,-1,fixed,1
79680,0.36774,2,-1,fixed,1
79690,0.36958,2,-1,fixed,1
79700,0.36748,2,-1,fixed,1
79710,0.3601,2,-1,fixed,1
79720,0.37348,2,-1,fixed,1
79730,0.371,2,-1,fixed,1
79740,0.37486,2,-1,fixed,1
79750,0.38192,2,-1,fixed,1
79760,0.3792,2,-1,fixed,1
79770,0.38462,2,-1,fixed,1
79780,0.38438,2,-1,fixed,1
79790,0.3865,2,-1,fixed,1
79800,0.38966,2,-1,fixed,1
79810,0.37872,2,-1,fixed,1
79820,0.3814,2,-1,fixed,1
79830,0.37432,2,-1,fixed,1
79840,0.37322,2,-1,fixed,1
79850,0.37618,2,-1,fixed,1
79860,0.3772,2,-1,fixed,1
79870,0.3725,2,-1,fixed,1
79880,0.37396,2,-1,fixed,1
79890,0.38662,2,-1,fixed,1
79900,0.39168,2,-1,fixed,1
79910,0.38746,2,-1,fixed,1
79920,0.38062,2,-1,fixed,1
79930,0.37816,2,-1,fixed,1
79940,0.3769,2,-1,fixed,1
79950,0.37934,2,-1,fixed,1
79960,0.39404,2,-1,fixed,1
79970,0.39338,2,-1,fixed,1
79980,0.3928,2,-1,fixed,1
79990,0.39716,2,-1,fixed,1
80000,0.39588,2,-1,fixed,1
80010,0.41182,2,-1,fixed,1
80020,0.40242,2,-1,fixed,1
80030,0.40198,2,-1,fixed,1
80040,0.41424,2,-1,fixed,1
80050,0.3989,2,-1,fixed,1
80060,0.3921,2,-1,fixed,1
80070,0.3922,2,-1,fixed,1
80080,0.38278,2,-1,fixed,1
80090,0.38814,2,-1,fixed,1
80100,0.3888,2,-1,fixed,1
80110,0.39328,2,-1,fixed,1
80120,0.38658,2,-1,fixed,1
80130,0.38858,2,-1,fixed,1
80140,0.39436,2,-1,fixed,1
80150,0.3863,2,-1,fixed,1
80160,0.39392,2,-1,fixed,1
80170,0.3905,2,-1,fixed,1
80180,0.38638,2,-1,fixed,1
80190,0.37582,2,-1,fixed,1
80200,0.37364,2,-1,fixed,1
80210,0.37474,2,-1,fixed,1
80220,0.37246,2,-1,fixed,1
80230,0.37238,2,-1,fixed,1
80240,0.36494,2,-1,fixed,1
80250,0.36314,2,-1,fixed,1
80260,0.35986,2,-1,fixed,1
80270,0.35862,2,-1,fixed,1
80280,0.35098,2,-1,fixed,1
80290,0.3383,2,-1,fixed,1
80300,0.3294,2,-1,fixed,1
80310,0.31118,2,-1,fixed,1
80320,0.30694,2,-1,fixed,1
80330,0.30232,2,-1,fixed,1
80340,0.29728,2,-1,fixed,1
80350,0.30158,2,-1,fixed,1
80360,0.3059,2,-1,fixed,1
80370,0.30866,2,-1,fixed,1
80380,0.3085,2,-1,fixed,1
80390,0.30062,2,-1,fixed,1
80400,0.29376,2,-1,fixed,1
80410,0.29398,2,-1,fixed,1
80420,0.30744,2,-1,fixed,1
80430,0.29924,2,-1,fixed,1
80440,0.29572,2,-1,fixed,1
80450,0.28718,2,-1,fixed,1
80460,0.2868,2,-1,fixed,1
80470,0.28048,2,-1,fixed,1
80480,0.2753,2,-1,fixed,1
80490,0.2738,2,-1,fixed,1
80500,0.28326,2,-1,fixed,1
80510,0.27326,2,-1,fixed,1
80520,0.26856,2,-1,fixed,1
80530,0.26488,2,-1,fixed,1
80540,0.26126,2,-1,fixed,1
80550,0.26878,2,-1,fixed,1
80560,0.26442,2,-1,fixed,1
80570,0.27608,2,-1,fixed,1
80580,0.2718,2,-1,fixed,1
80590,0.27254,2,-1,fixed,1
80600,0.26868,2,-1,fixed,1
80610,0.2708,2,-1,fixed,1
80620,0.27402,2,-1,fixed,1
80630,0.28226,2,-1,fixed,1
80640,0.28976,2,-1,fixed,1
80650,0.27862,2,-1,fixed,1
80660,0.26676,2,-1,fixed,1
80670,0.25242,2,-1,fixed,1
80680,0.2513,2,-1,fixed,1
80690,0.25822,2,-1,fixed,1
80700,0.25932,2,-1,fixed,1
80710,0.25842,2,-1,fixed,1
80720,0.25608,2,-1,fixed,1
80730,0.25654,2,-1,fixed,1
80740,0.25342,2,-1,fixed,1
80750,0.26356,2,-1,fixed,1
80760,0.24662,2,-1,fixed,1
80770,0.2535,2,-1,fixed,1
80780,0.24488,2,-1,fixed,1
80790,0.24402,2,-1,fixed,1
80800,0.24216,2,-1,fixed,1
80810,0.24938,2,-1,fixed,1
80820,0.25382,2,-1,fixed,1
80830,0.26012,2,-1,fixed,1
80840,0.26228,2,-1,fixed,1
80850,0.2526,2,-1,fixed,1
80860,0.25852,2,-1,fixed,1
80870,0.25282,2,-1,fixed,1
80880,0.24728,2,-1,fixed,1
80890,0.23734,2,-1,fixed,1
80900,0.23482,2,-1,fixed,1
80910,0.23648,2,-1,fixed,1
80920,0.24782,2,-1,fixed,1
80930,0.25166,2,-1,fixed,1
80940,0.2453,2,-1,fixed,1
80950,0.23844,2,-1,fixed,1
80960,0.22616,2,-1,fixed,1
80970,0.22668,2,-1,fixed,1
80980,0.22604,2,-1,fixed,1
80990,0.2139,2,-1,fixed,1
81000,0.2057,2,-1,fixed,1
81010,0.20816,2,-1,fixed,1
81020,0.20688,2,-1,fixed,1
81030,0.19716,2,-1,fixed,1
81040,0.20792,2,-1,fixed,1
81050,0.2305,2,-1,fixed,1
81060,0.30278,2,-1,fixed,1
81070,0.51502,2,-1,fixed,1
81080,0.75378,2,-1,fixed,1
81090,0.8901,2,-1,fixed,1
81100,0.94326,2,-1,fixed,1
81110,0.9712,2,-1,fixed,1
47640,0.0448,5,1,lost,2
47650,0.0512,5,1,lost,2
47660,0.05478,5,1,lost,2
47670,0.04772,5,1,lost,2
47730,0.04638,5,1,lost,3
47740,0.0504,5,1,lost,3
47750,0.04894,5,1,lost,3
47760,0.05272,5,1,lost,3
47770,0.05174,5,1,lost,3
47780,0.04908,5,1,lost,3
47790,0.05064,5,1,lost,3
47800,0.05006,5,1,lost,3
47810,0.04614,5,1,lost,3
47070,0.04824,5,-1,fixed,4
47080,0.08068,5,-1,fixed,4
47090,0.12104,5,-1,fixed,4
47100,0.17472,5,-1,fixed,4
47110,0.23858,5,-1,fixed,4
47120,0.3081,5,-1,fixed,4
47130,0.38224,5,-1,fixed,4
47140,0.46718,5,-1,fixed,4
47150,0.54252,5,-1,fixed,4
47160,0.60418,5,-1,fixed,4
47170,0.65106,5,-1,fixed,4
47180,0.6834,5,-1,fixed,4
47190,0.70818,5,-1,fixed,4
47200,0.72884,5,-1,fixed,4
47210,0.75278,5,-1,fixed,4
47220,0.76324,5,-1,fixed,4
47230,0.76684,5,-1,fixed,4
47240,0.77836,5,-1,fixed,4
47250,0.7839,5,-1,fixed,4
47260,0.78962,5,-1,fixed,4
47270,0.79674,5,-1,fixed,4
47280,0.80388,5,-1,fixed,4
47290,0.80476,5,-1,fixed,4
47300,0.81016,5,-1,fixed,4
47310,0.81052,5,-1,fixed,4
47320,0.81156,5,-1,fixed,4
47330,0.81314,5,-1,fixed,4
47340,0.8193,5,-1,fixed,4
47350,0.81794,5,-1,fixed,4
47360,0.81312,5,-1,fixed,4
47370,0.82722,5,-1,fixed,4
47380,0.82056,5,-1,fixed,4
47390,0.82356,5,-1,fixed,4
47400,0.82712,5,-1,fixed,4
47410,0.83242,5,-1,fixed,4
47420,0.82904,5,-1,fixed,4
47430,0.83172,5,-1,fixed,4
47440,0.8268,5,-1,fixed,4
47450,0.82834,5,-1,fixed,4
47460,0.8302,5,-1,fixed,4
47470,0.83462,5,-1,fixed,4
47480,0.83714,5,-1,fixed,4
47490,0.83766,5,-1,fixed,4
47500,0.84656,5,-1,fixed,4
47510,0.8587,5,-1,fixed,4
47520,0.86712,5,-1,fixed,4
47530,0.88502,5,-1,fixed,4
47540,0.89886,5,-1,fixed,4
47550,0.9082,5,-1,fixed,4
47560,0.92268,5,-1,fixed,4
47570,0.9315,5,-1,fixed,4
47580,0.9389,5,-1,fixed,4
47590,0.9407,5,-1,fixed,4
47600,0.94186,5,-1,fixed,4
47610,0.9495,5,-1,fixed,4
47620,0.9535,5,-1,fixed,4
66000,0.04694,8,-1,lost,5
66010,0.05694,8,-1,lost,5
66020,0.0687,8,-1,lost,5
66030,0.08008,8,-1,lost,5
66040,0.10914,8,-1,lost,5
66050,0.12466,8,-1,lost,5
66060,0.1443,8,-1,lost,5
66070,0.17876,8,-1,lost,5
66080,0.20336,8,-1,lost,5
66090,0.2279,8,-1,lost,5
66100,0.2562,8,-1,lost,5
66110,0.27906,8,-1,lost,5
66120,0.30568,8,-1,lost,5
66130,0.3276,8,-1,lost,5
66140,0.35258,8,-1,lost,5
66150,0.37218,8,-1,lost,5
66160,0.38272,8,-1,lost,5
66170,0.3908,8,-1,lost,5
66180,0.39938,8,-1,lost,5
66190,0.42586,8,-1,lost,5
66200,0.44026,8,-1,lost,5
66210,0.45372,8,-1,lost,5
66220,0.4604,8,-1,lost,5
66230,0.47068,8,-1,lost,5
66240,0.45326,8,-1,lost,5
66250,0.42586,8,-1,lost,5
66260,0.3723,8,-1,lost,5
66270,0.3072,8,-1,lost,5
66280,0.24416,8,-1,lost,5
66290,0.18374,8,-1,lost,5
66300,0.14506,8,-1,lost,5
66310,0.12084,8,-1,lost,5
66320,0.10212,8,-1,lost,5
66330,0.09178,8,-1,lost,5
66340,0.08368,8,-1,lost,5
66350,0.07618,8,-1,lost,5
66360,0.06824,8,-1,lost,5
66370,0.06742,8,-1,lost,5
66380,0.062,8,-1,lost,5
66390,0.05548,8,-1,lost,5
66400,0.05888,8,-1,lost,5
66410,0.06004,8,-1,lost,5
66420,0.05832,8,-1,lost,5
66430,0.0522,8,-1,lost,5
66440,0.0502,8,-1,lost,5
66450,0.05274,8,-1,lost,5
66460,0.0503,8,-1,lost,5
66470,0.05364,8,-1,lost,5
66480,0.05306,8,-1,lost,5
66490,0.04944,8,-1,lost,5
66500,0.05144,8,-1,lost,5
66510,0.05314,8,-1,lost,5
66520,0.05784,8,-1,lost,5
66530,0.05662,8,-1,lost,5
66540,0.05486,8,-1,lost,5
66550,0.05272,8,-1,lost,5
66560,0.04878,8,-1,lost,5
67030,0.04956,8,-1,lost,6
67040,0.05198,8,-1,lost,6
67050,0.04984,8,-1,lost,6
67060,0.05258,8,-1,lost,6
67070,0.04736,8,-1,lost,6
67080,0.05258,8,-1,lost,6
67090,0.05178,8,-1,lost,6
67100,0.04792,8,-1,lost,6
67150,0.04984,8,-1,lost,7
67160,0.05072,8,-1,lost,7
67170,0.04988,8,-1,lost,7
67180,0.05722,8,-1,lost,7
67190,0.05418,8,-1,lost,7
67200,0.05242,8,-1,lost,7
67210,0.05682,8,-1,lost,7
67220,0.05954,8,-1,lost,7
67230,0.066,8,-1,lost,7
67240,0.0671,8,-1,lost,7
67250,0.07238,8,-1,lost,7
67260,0.07282,8,-1,lost,7
67270,0.0694,8,-1,lost,7
67280,0.06336,8,-1,lost,7
67290,0.06442,8,-1,lost,7
67300,0.07374,8,-1,lost,7
67310,0.07482,8,-1,lost,7
67320,0.07492,8,-1,lost,7
67330,0.07382,8,-1,lost,7
67340,0.0766,8,-1,lost,7
67350,0.0777,8,-1,lost,7
67360,0.08008,8,-1,lost,7
67370,0.08064,8,-1,lost,7
67380,0.07766,8,-1,lost,7
67390,0.08014,8,-1,lost,7
67400,0.07936,8,-1,lost,7
67410,0.07972,8,-1,lost,7
67420,0.08234,8,-1,lost,7
67430,0.08174,8,-1,lost,7
67440,0.0813,8,-1,lost,7
67450,0.0837,8,-1,lost,7
67460,0.08614,8,-1,lost,7
67470,0.09462,8,-1,lost,7
67480,0.09458,8,-1,lost,7
67490,0.10324,8,-1,lost,7
67500,0.102,8,-1,lost,7
67510,0.0926,8,-1,lost,7
67520,0.08842,8,-1,lost,7
67530,0.09296,8,-1,lost,7
67540,0.08896,8,-1,lost,7
67550,0.08878,8,-1,lost,7
67560,0.09408,8,-1,lost,7
67570,0.09204,8,-1,lost,7
67580,0.0992,8,-1,lost,7
67590,0.0997,8,-1,lost,7
67600,0.10044,8,-1,lost,7
67610,0.10026,8,-1,lost,7
67620,0.09538,8,-1,lost,7
67630,0.0986,8,-1,lost,7
67640,0.09958,8,-1,lost,7
67650,0.10048,8,-1,lost,7
67660,0.09692,8,-1,lost,7
67670,0.09338,8,-1,lost,7
67680,0.0896,8,-1,lost,7
67690,0.09656,8,-1,lost,7
67700,0.0975,8,-1,lost,7
67710,0.09128,8,-1,lost,7
67720,0.08324,8,-1,lost,7
67730,0.08366,8,-1,lost,7
67740,0.08424,8,-1,lost,7
67750,0.08692,8,-1,lost,7
67760,0.08884,8,-1,lost,7
67770,0.0918,8,-1,lost,7
67780,0.0921,8,-1,lost,7
67790,0.09016,8,-1,lost,7
67800,0.09258,8,-1,lost,7
67810,0.09146,8,-1,lost,7
67820,0.09516,8,-1,lost,7
67830,0.08866,8,-1,lost,7
67840,0.09034,8,-1,lost,7
67850,0.1132,8,-1,lost,7
67860,0.10522,8,-1,lost,7
67870,0.1076,8,-1,lost,7
67880,0.10488,8,-1,lost,7
67890,0.10524,8,-1,lost,7
67900,0.10464,8,-1,lost,7
67910,0.0978,8,-1,lost,7
67920,0.09726,8,-1,lost,7
67930,0.09602,8,-1,lost,7
67940,0.09406,8,-1,lost,7
67950,0.09596,8,-1,lost,7
67960,0.09598,8,-1,lost,7
67970,0.09912,8,-1,lost,7
67980,0.10382,8,-1,lost,7
67990,0.11178,8,-1,lost,7
68000,0.11348,8,-1,lost,7
68010,0.11592,8,-1,lost,7
68020,0.1226,8,-1,lost,7
68030,0.12238,8,-1,lost,7
68040,0.12286,8,-1,lost,7
68050,0.12576,8,-1,lost,7
68060,0.1165,8,-1,lost,7
68070,0.11572,8,-1,lost,7
68080,0.1129,8,-1,lost,7
68090,0.1123,8,-1,lost,7
68100,0.1002,8,-1,lost,7
68110,0.09148,8,-1,lost,7
68120,0.08138,8,-1,lost,7
68130,0.075,8,-1,lost,7
68140,0.06358,8,-1,lost,7
68150,0.05878,8,-1,lost,7
68160,0.05082,8,-1,lost,7
68170,0.04898,8,-1,lost,7
68290,0.04688,8,-1,lost,8
68300,0.05262,8,-1,lost,8
68310,0.04822,8,-1,lost,8
68320,0.04924,8,-1,lost,9
68330,0.05044,8,-1,lost,9
68340,0.04574,8,-1,lost,9
68450,0.04604,8,-1,lost,10
68460,0.05084,8,-1,lost,10
68470,0.05096,8,-1,lost,10
68480,0.05068,8,-1,lost,10
68490,0.05042,8,-1,lost,10
68500,0.05256,8,-1,lost,10
68510,0.0567,8,-1,lost,10
68520,0.0588,8,-1,lost,10
68530,0.05538,8,-1,lost,10
68540,0.04832,8,-1,lost,10
75910,0.0349,10,-1,fixed,11
75920,0.07998,10,-1,fixed,11
75930,0.15738,10,-1,fixed,11
75940,0.28696,10,-1,fixed,11
75950,0.44196,10,-1,fixed,11
75960,0.59728,10,-1,fixed,11
75970,0.7079,10,-1,fixed,11
75980,0.7835,10,-1,fixed,11
75990,0.83378,10,-1,fixed,11
76000,0.86884,10,-1,fixed,11
76010,0.88864,10,-1,fixed,11
76020,0.90706,10,-1,fixed,11
76030,0.91218,10,-1,fixed,11
76040,0.91868,10,-1,fixed,11
76050,0.92332,10,-1,fixed,11
76060,0.9331,10,-1,fixed,11
76070,0.9364,10,-1,fixed,11
76080,0.94298,10,-1,fixed,11
76090,0.9428,10,-1,fixed,11
76100,0.9457,10,-1,fixed,11
76110,0.94294,10,-1,fixed,11
76120,0.93744,10,-1,fixed,11
76130,0.94024,10,-1,fixed,11
76140,0.94368,10,-1,fixed,11
76150,0.94318,10,-1,fixed,11
76160,0.94046,10,-1,fixed,11
76170,0.93776,10,-1,fixed,11
76180,0.93358,10,-1,fixed,11
76190,0.9376,10,-1,fixed,11
76200,0.93942,10,-1,fixed,11
76210,0.94582,10,-1,fixed,11
76220,0.94438,10,-1,fixed,11
76230,0.9449,10,-1,fixed,11
76240,0.94238,10,-1,fixed,11
76250,0.93934,10,-1,fixed,11
76260,0.94268,10,-1,fixed,11
76270,0.94272,10,-1,fixed,11
76280,0.93694,10,-1,fixed,11
76290,0.93778,10,-1,fixed,11
76300,0.94194,10,-1,fixed,11
76310,0.94344,10,-1,fixed,11
76320,0.93876,10,-1,fixed,11
76330,0.94012,10,-1,fixed,11
76340,0.93922,10,-1,fixed,11
76350,0.94022,10,-1,fixed,11
76360,0.93898,10,-1,fixed,11
76370,0.94202,10,-1,fixed,11
76380,0.94254,10,-1,fixed,11
76390,0.94434,10,-1,fixed,11
76400,0.94598,10,-1,fixed,11
76410,0.94702,10,-1,fixed,11
76420,0.94736,10,-1,fixed,11
76430,0.94214,10,-1,fixed,11
76440,0.9427,10,-1,fixed,11
76450,0.94352,10,-1,fixed,11
76460,0.94752,10,-1,fixed,11
76470,0.94902,10,-1,fixed,11
76480,0.9459,10,-1,fixed,11
76490,0.9442,10,-1,fixed,11
76500,0.94538,10,-1,fixed,11
76510,0.94304,10,-1,fixed,11
76520,0.94582,10,-1,fixed,11
76530,0.94368,10,-1,fixed,11
76540,0.94434,10,-1,fixed,11
76550,0.94472,10,-1,fixed,11
76560,0.9419,10,-1,fixed,11
76570,0.93682,10,-1,fixed,11
76580,0.93762,10,-1,fixed,11
76590,0.93674,10,-1,fixed,11
76600,0.93364,10,-1,fixed,11
76610,0.93224,10,-1,fixed,11
76620,0.93334,10,-1,fixed,11
76630,0.93262,10,-1,fixed,11
76640,0.92986,10,-1,fixed,11
76650,0.9275,10,-1,fixed,11
76660,0.9308,10,-1,fixed,11
76670,0.93398,10,-1,fixed,11
76680,0.93016,10,-1,fixed,11
76690,0.92618,10,-1,fixed,11
76700,0.9211,10,-1,fixed,11
76710,0.9184,10,-1,fixed,11
76720,0.9171,10,-1,fixed,11
76730,0.91656,10,-1,fixed,11
76740,0.92048,10,-1,fixed,11
76750,0.93342,10,-1,fixed,11
76760,0.9398,10,-1,fixed,11
76770,0.9525,10,-1,fixed,11
12980,0.04948,11,1,lost,12
12990,0.05396,11,1,lost,12
13000,0.05614,11,1,lost,12
13010,0.05708,11,1,lost,12
13020,0.0577,11,1,lost,12
13030,0.06342,11,1,lost,12
13040,0.06102,11,1,lost,12
13050,0.06048,11,1,lost,12
13060,0.0635,11,1,lost,12
13070,0.06412,11,1,lost,12
13080,0.06804,11,1,lost,12
13090,0.06408,11,1,lost,12
13100,0.05996,11,1,lost,12
13110,0.0658,11,1,lost,12
13120,0.07066,11,1,lost,12
13130,0.0664,11,1,lost,12
13140,0.06864,11,1,lost,12
13150,0.07064,11,1,lost,12
13160,0.07046,11,1,lost,12
13170,0.0659,11,1,lost,12
13180,0.06962,11,1,lost,12
13190,0.07058,11,1,lost,12
13200,0.07178,11,1,lost,12
13210,0.07048,11,1,lost,12
13220,0.07236,11,1,lost,12
13230,0.07818,11,1,lost,12
13240,0.0835,11,1,lost,12
13250,0.07872,11,1,lost,12
13260,0.0829,11,1,lost,12
13270,0.07538,11,1,lost,12
13280,0.07456,11,1,lost,12
13290,0.06794,11,1,lost,12
13300,0.06712,11,1,lost,12
13310,0.06252,11,1,lost,12
13320,0.06236,11,1,lost,12
13330,0.06416,11,1,lost,12
13340,0.0607,11,1,lost,12
13350,0.06224,11,1,lost,12
13360,0.05654,11,1,lost,12
13370,0.05696,11,1,lost,12
13380,0.06056,11,1,lost,12
13390,0.06734,11,1,lost,12
13400,0.06912,11,1,lost,12
13410,0.07392,11,1,lost,12
13420,0.07714,11,1,lost,12
13430,0.07446,11,1,lost,12
13440,0.0781,11,1,lost,12
13450,0.07522,11,1,lost,12
13460,0.07588,11,1,lost,12
13470,0.06958,11,1,lost,12
13480,0.0693,11,1,lost,12
13490,0.07242,11,1,lost,12
13500,0.06844,11,1,lost,12
13510,0.07128,11,1,lost,12
13520,0.07142,11,1,lost,12
13530,0.06508,11,1,lost,12
13540,0.06986,11,1,lost,12
13550,0.07458,11,1,lost,12
13560,0.06984,11,1,lost,12
13570,0.07068,11,1,lost,12
13580,0.07096,11,1,lost,12
13590,0.07324,11,1,lost,12
13600,0.07624,11,1,lost,12
13610,0.07772,11,1,lost,12
13620,0.07348,11,1,lost,12
13630,0.073,11,1,lost,12
13640,0.07158,11,1,lost,12
13650,0.07304,11,1,lost,12
13660,0.0698,11,1,lost,12
13670,0.07184,11,1,lost,12
13680,0.0701,11,1,lost,12
13690,0.06634,11,1,lost,12
13700,0.06496,11,1,lost,12
13710,0.06164,11,1,lost,12
13720,0.06436,11,1,lost,12
13730,0.06216,11,1,lost,12
13740,0.06168,11,1,lost,12
13750,0.0606,11,1,lost,12
13760,0.06134,11,1,lost,12
13770,0.0585,11,1,lost,12
13780,0.05662,11,1,lost,12
13790,0.056,11,1,lost,12
13800,0.0554,11,1,lost,12
13810,0.05198,11,1,lost,12
13820,0.05998,11,1,lost,12
13830,0.06116,11,1,lost,12
13840,0.05596,11,1,lost,12
13850,0.05728,11,1,lost,12
13860,0.0616,11,1,lost,12
13870,0.06452,11,1,lost,12
13880,0.06994,11,1,lost,12
13890,0.06978,11,1,lost,12
13900,0.07338,11,1,lost,12
13910,0.07206,11,1,lost,12
13920,0.07608,11,1,lost,12
13930,0.07324,11,1,lost,12
13940,0.07524,11,1,lost,12
13950,0.07598,11,1,lost,12
13960,0.07978,11,1,lost,12
13970,0.08002,11,1,lost,12
13980,0.0745,11,1,lost,12
13990,0.07062,11,1,lost,12
14000,0.06654,11,1,lost,12
14010,0.06348,11,1,lost,12
14020,0.05296,11,1,lost,12
14030,0.0435,11,1,lost,12
5390,0.04908,11,-1,lost,13
5400,0.07184,11,-1,lost,13
5410,0.09954,11,-1,lost,13
5420,0.14986,11,-1,lost,13
5430,0.19504,11,-1,lost,13
5440,0.23736,11,-1,lost,13
5450,0.30222,11,-1,lost,13
5460,0.35244,11,-1,lost,13
5470,0.39674,11,-1,lost,13
5480,0.44534,11,-1,lost,13
5490,0.49264,11,-1,lost,13
5500,0.53346,11,-1,lost,13
5510,0.56562,11,-1,lost,13
5520,0.59442,11,-1,lost,13
5530,0.62352,11,-1,lost,13
5540,0.63228,11,-1,lost,13
