t,varpos_strict,polymorphism,n_genotypes
277.77500002777737,2,0.023331831055999997,788
278.77500002777737,2,0.022954778824000002,741
279.77500002777737,2,0.022569377344,728
280.77500002777737,2,0.022264591936000003,720
281.77500002777737,2,0.02212260236,737
282.77500002777737,2,0.021930498352,725
283.77500002777737,2,0.021776447703999998,729
284.77500002777737,2,0.02148454844,718
285.77500002777737,2,0.021225752488000002,719
286.77500002777737,2,0.020909351176,684
287.77500002777737,2,0.020997193055999997,702
288.77500002777737,2,0.021097996224000003,685
289.77500002777737,2,0.021004501296,699
290.77500002777737,2,0.020968652312000003,680
291.77500002777737,2,0.021055553015999998,660
292.77500002777737,2,0.021040408376,654
293.77500002777737,2,0.021141277176000003,664
294.77500002777737,2,0.021080319623999998,657
295.77500002777737,2,0.021199737488,655
296.77500002777737,2,0.021215587736000005,648
297.77500002777737,2,0.02119933044,663
298.77500002777737,2,0.021273593848,666
299.77500002777737,2,0.021280524936000002,666
300.77500002777737,2,0.02124618692,670
301.77500002777737,2,0.02138335588,671
302.77500002777737,2,0.02126435616,661
303.77500002777737,2,0.021523640256,656
304.77500002777737,2,0.02168043744,664
305.77500002777737,2,0.021869745048000003,676
306.77500002777737,2,0.021767727952000004,658
307.77500002777737,2,0.021933739312,672
308.77500002777737,2,0.022002840032000003,660
309.77500002777737,2,0.022086079384,696
310.77500002777737,2,0.022343138616,663
311.77500002777737,2,0.022456250743999998,664
312.77500002777737,2,0.022627572832,676
313.77500002777737,2,0.022716505264,710
314.77500002777737,2,0.02283019012,670
315.77500002777737,2,0.022805312368,673
316.77500002777737,2,0.022720960424000004,665
317.77500002777737,2,0.022651389671999998,658
318.77500002777737,2,0.022697049848,656
319.77500002777737,2,0.022827278048,669
320.77500002777737,2,0.022758281536,689
321.77500002777737,2,0.022748708864,672
322.77500002777737,2,0.022864311448,671
323.77500002777737,2,0.022856980232,687
324.77500002777737,2,0.022844895872,704
325.77500002777737,2,0.022955463552,667
326.77500002777737,2,0.022846154551999998,668
327.77500002777737,2,0.022907227960000002,683
328.77500002777737,2,0.022908966319999995,681
329.77500002777737,2,0.023076368392000002,693
330.77500002777737,2,0.023158240544,704
331.77500002777737,2,0.023194396192000002,731
332.77500002777737,2,0.023259669056,701
333.77500002777737,2,0.023176162304000002,695
334.77500002777737,2,0.023359716536,707
335.77500002777737,2,0.023407898975999996,707
336.77500002777737,2,0.02355722884,706
337.77500002777737,2,0.023504404951999996,699
338.77500002777737,2,0.023611383216000002,724
339.77500002777737,2,0.023812926560000003,696
340.77500002777737,2,0.023850343008,711
341.77500002777737,2,0.023957957679999996,710
342.77500002777737,2,0.023988870160000002,704
343.77500002777737,2,0.024046575256,683
344.77500002777737,2,0.024181095927999996,691
345.77500002777737,2,0.024248612864,729
346.77500002777737,2,0.024390477647999998,713
347.77500002777737,2,0.02460319176,717
348.77500002777737,2,0.024641835639999998,733
349.77500002777737,2,0.024654342048000003,778
350.77500002777737,2,0.024670513816000002,724
351.77500002777737,2,0.024804341224000003,734
352.77500002777737,2,0.025107482616,759
353.77500002777737,2,0.025184962640000003,743
354.77500002777737,2,0.025490897296000004,752
355.77500002777737,2,0.025614786528000005,747
356.77500002777737,2,0.025837732032,752
357.77500002777737,2,0.025925269215999996,748
358.77500002777737,2,0.02612793164,739
359.77500002777737,2,0.026025617704000005,777
360.77500002777737,2,0.026035452871999997,758
361.77500002777737,2,0.026026312847999996,769
362.77500002777737,2,0.026158075071999996,780
363.77500002777737,2,0.026381199272,824
364.77500002777737,2,0.026462813391999997,783
365.77500002777737,2,0.02648950244,790
