t,varpos_strict,polymorphism,n_genotypes
21.953847252131453,2,0.011448003255999999,2201
22.953847252131453,3,0.01198489355632449,2202
23.953847252131453,3,0.012828666663999996,2240
24.953847252131453,3,0.014096581104000002,2471
25.953847252131453,3,0.015626036144,2738
26.953847252131453,3,0.017551801888000002,2621
27.953847252131453,3,0.019196718424,2535
28.953847252131453,3,0.020156956743999997,2450
29.953847252131453,3,0.020090744896,2387
30.953847252131453,3,0.019348001256,2341
31.953847252131453,3,0.018450717792,2285
32.95384725213145,3,0.017733294639999998,2258
33.95384725213145,3,0.017439223200000003,2383
34.95384725213145,3,0.017416540024,2683
35.95384725213145,3,0.017726010584,2571
36.95384725213145,3,0.018284816407999997,2552
37.95384725213145,3,0.018756807624000005,2844
38.95384725213145,3,0.019192175904000002,3044
39.95384725213145,3,0.019825187095999997,2978
40.95384725213145,3,0.020618693712,3283
41.95384725213145,3,0.021318254384,3449
42.95384725213145,4,0.021296776608996537,3450
43.95384725213145,4,0.022208614119999998,3459
44.95384725213145,4,0.022883581271999996,3615
45.95384725213145,4,0.023474000216000004,4118
46.95384725213145,5,0.023035440422914263,4119
47.95384725213145,5,0.022661129232,3751
48.95384725213145,5,0.021672619008000004,3554
49.95384725213145,5,0.019955272128000003,3328
50.95384725213145,5,0.018108620104000002,3104
51.95384725213145,5,0.016673436,2917
52.95384725213145,6,0.016425478662053055,2918
53.95384725213145,6,0.015271650376000003,2741
54.95384725213145,7,0.015422924236831987,2742
55.95384725213145,7,0.014815522735999998,2628
56.95384725213145,7,0.014485457568,2561
57.95384725213145,7,0.014309365784000001,2424
58.95384725213145,7,0.014420528783999999,2263
59.95384725213145,8,0.01430285350249904,2264
60.95384725213145,7,0.014372810328,2145
61.95384725213145,7,0.014369684823999999,2057
62.95384725213145,7,0.014678179527999997,1995
63.95384725213145,7,0.015082735264,1986
64.95384725213145,7,0.015508230896000003,1975
65.95384725213145,7,0.015951008263999998,1974
66.95384725213145,7,0.016276786839999998,1965
67.95384725213145,7,0.016481305616,1988
68.95384725213145,7,0.016711125216,2003
69.95384725213145,5,0.017097020031999997,2046
70.95384725213145,7,0.017698739432,2166
71.95384725213145,5,0.018408754368,2460
72.95384725213145,5,0.019337464368000004,2585
73.95384725213145,5,0.020437396704,2605
74.95384725213145,5,0.021626346224,2897
75.95384725213145,5,0.022786765943999997,3178
76.95384725213145,5,0.023891951096,3198
77.95384725213145,5,0.025057113296,3559
78.95384725213145,5,0.026149525664,3838
79.95384725213145,5,0.02714448636,3780
80.95384725213145,5,0.028198799303999995,3968
81.95384725213145,5,0.029022528664,4660
82.95384725213145,5,0.029948332808,4412
83.95384725213145,5,0.030879427048,4435
84.95384725213145,5,0.031698139199999996,5034
85.95384725213145,5,0.032517813071999996,4989
86.95384725213145,5,0.033435081792,5004
87.95384725213145,5,0.03425929284799999,5638
88.95384725213145,5,0.035305152384,5468
89.95384725213145,5,0.03621196688,5453
90.95384725213145,5,0.037084288911999996,6152
91.95384725213145,5,0.038027156728,5908
92.95384725213145,5,0.03877617231999999,5962
93.95384725213145,5,0.039785790816,6706
94.95384725213145,5,0.040711883624,6368
95.95384725213145,5,0.04167297989600001,6413
96.95384725213145,5,0.042357287416000006,7173
97.95384725213145,5,0.04336207026399999,6831
98.95384725213145,5,0.04398852328,6818
99.95384725213145,5,0.04476963894400001,7676
100.95384725213145,5,0.045552280343999996,7091
101.95384725213145,5,0.04642027028,7137
102.95384725213145,5,0.047358964288,7978
103.95384725213145,5,0.048214512535999995,7431
104.95384725213145,5,0.049084220719999995,7527
105.95384725213145,5,0.050036501831999994,8379
106.95384725213145,5,0.050761485024,7651
107.95384725213145,5,0.05156155525600001,7866
108.95384725213145,5,0.052425557184,8243
109.95384725213145,5,0.053160424304,7966
110.95384725213145,5,0.053847719488000004,8458
111.95384725213145,5,0.054541554039999995,8216
112.95384725213145,5,0.05527332575199999,8131
113.95384725213145,5,0.056067052087999995,9015
114.95384725213145,5,0.056756846672000004,8342
115.95384725213145,5,0.05760797813599999,8325
116.95384725213145,5,0.058414004696,9224
117.95384725213145,5,0.059156186231999995,8438
118.95384725213145,5,0.060044113008000013,8677
119.95384725213145,5,0.061026250064000004,8935
120.95384725213145,5,0.062017425576000006,8647
121.95384725213145,5,0.0627403842,9625
122.95384725213145,5,0.06320750533599999,8897
123.95384725213145,5,0.06389897848000001,8900
124.95384725213145,5,0.064765037176,9751
125.95384725213145,5,0.06576610960799999,9019
126.95384725213145,5,0.066559120424,9358
127.95384725213145,5,0.06724677851199999,9395
128.95384725213145,5,0.06818589968000001,9162
129.95384725213145,5,0.069051586208,10146
130.95384725213145,5,0.070024219016,9206
131.95384725213145,5,0.07075820631199999,9180
132.95384725213145,5,0.07152541103200001,10059
133.95384725213145,5,0.072397902608,9241
134.95384725213145,5,0.07367976843999999,9523
135.95384725213145,5,0.074539401056,9642
136.95384725213145,5,0.07549095752000001,9313
137.95384725213145,5,0.076025582096,10317
138.95384725213145,5,0.07689802084800001,9470
139.95384725213145,5,0.077682291144,9551
140.95384725213145,5,0.07854138485599998,10364
141.95384725213145,5,0.079438947224,9624
142.95384725213145,5,0.080032311792,9904
143.95384725213145,5,0.080606447552,9982
144.95384725213145,5,0.08125572170400001,9579
145.95384725213145,5,0.08188551591200001,10169
146.95384725213145,5,0.08266867891999999,9746
147.95384725213145,5,0.083460529608,9662
148.95384725213145,5,0.08424519382400002,10642
149.95384725213145,5,0.08492464384,9649
150.95384725213145,5,0.085778005,9831
151.95384725213145,5,0.08636782199999998,10139
152.95384725213145,5,0.08696592477600001,9621
153.95384725213145,5,0.087941382248,10191
154.95384725213145,5,0.08892521731200001,9774
155.95384725213145,5,0.08959994835199998,9711
156.95384725213145,5,0.090463501192,10654
157.95384725213145,5,0.091285151352,9791
158.95384725213145,5,0.091913656496,10010
159.95384725213145,5,0.09257759867999998,10083
160.95384725213145,5,0.09331801768800002,9746
161.95384725213145,5,0.09396701032000002,10761
162.95384725213145,5,0.094713575024,9752
163.95384725213145,5,0.095453070288,9873
164.95384725213145,5,0.09626593207199997,10171
165.95384725213145,5,0.09691617696,9829
166.95384725213145,5,0.09766171851199999,10797
167.95384725213145,5,0.09850837609600002,9889
168.95384725213145,5,0.09935929750399998,10118
169.95384725213145,5,0.09999997597600001,10274
170.95384725213145,5,0.10012649491999999,9893
171.95384725213145,5,0.100671945704,10748
172.95384725213145,5,0.10146335080000002,9842
173.95384725213145,5,0.10215116647200001,9828
174.95384725213145,5,0.10277575192,10676
175.95384725213145,5,0.10364790522400001,9915
176.95384725213145,5,0.10426755928800001,10179
177.95384725213145,5,0.10539590192,10163
178.95384725213145,5,0.106121400968,9890
179.95384725213145,5,0.106792284792,10849
180.95384725213145,5,0.10743770280000002,9874
181.95384725213145,5,0.108267750272,10070
182.95384725213145,6,0.10772212828911958,10071
183.95384725213145,6,0.107740038728,10213
184.95384725213145,6,0.10712800486400001,9651
185.95384725213145,7,0.10670501044213763,9652
186.95384725213145,7,0.10438061372,9738
187.95384725213145,7,0.09953970873599999,9597
188.95384725213145,7,0.09213334139200001,8499
189.95384725213145,7,0.08329602245599999,7460
190.95384725213145,7,0.074882941168,6530
191.95384725213145,7,0.06911330527199999,5714
192.95384725213145,8,0.06826954370626681,5715
193.95384725213145,8,0.063576329592,4979
194.95384725213145,8,0.06031147788000001,4331
195.95384725213145,8,0.058044456184,3779
196.95384725213145,8,0.055660510664,3160
197.95384725213145,9,0.05581809175701654,3161
198.95384725213145,9,0.053508409472,2475
199.95384725213145,9,0.051612684152,2303
200.95384725213145,9,0.050721826000000005,2143
201.95384725213145,9,0.051011664352000004,2011
202.95384725213145,9,0.051919127152,1950
203.95384725213145,9,0.05243426812,1920
204.95384725213145,9,0.052053398208,1985
205.95384725213145,9,0.050332124048000006,2043
206.95384725213145,9,0.048376722048000004,2143
207.95384725213145,9,0.046968785216,2124
208.95384725213145,9,0.046067854792,2140
209.95384725213145,9,0.045953179824000004,2243
210.95384725213145,9,0.046474445696000004,2704
211.95384725213145,6,0.046997195792,2670
212.95384725213145,6,0.047939563072,2731
213.95384725213145,9,0.049246875008,3182
214.95384725213145,6,0.050669689280000006,3181
215.95384725213145,9,0.051959006303999994,3260
216.95384725213145,9,0.05374005416,3716
217.95384725213145,9,0.055393223352,3697
218.95384725213145,9,0.05707774200799998,3802
219.95384725213145,9,0.05840335720800001,3948
220.95384725213145,9,0.059806405448,4599
221.95384725213145,9,0.06121791848800001,4289
222.95384725213145,9,0.062608787952,4720
223.95384725213145,9,0.06382417933600001,4877
224.95384725213145,9,0.06503267382399999,4855
225.95384725213145,9,0.06632762492,5511
226.95384725213145,9,0.067327021952,5286
227.95384725213145,9,0.068303427584,5285
228.95384725213145,11,0.06796327831205606,5287
229.95384725213145,11,0.06829647134399999,5783
230.95384725213145,11,0.068417341176,5652
231.95384725213145,11,0.066804655352,5260
232.95384725213145,8,0.063121482416,5081
233.95384725213145,8,0.057054087864000014,4788
234.95384725213145,8,0.0498936198,4171
235.95384725213145,8,0.043182511688,3607
236.95384725213145,8,0.03776892294400001,3192
237.95384725213145,8,0.034558508743999995,2918
238.95384725213145,8,0.032400273272000006,2793
239.95384725213145,8,0.031498382096000005,2900
240.95384725213145,9,0.031849179254133025,2901
241.95384725213145,9,0.031621155048,2902
242.95384725213145,9,0.031976092816,2843
243.95384725213145,9,0.032786405712,2750
244.95384725213145,9,0.033834138848,2708
245.95384725213145,9,0.034177555912,2660
246.95384725213145,9,0.033268203288,2625
247.95384725213145,9,0.031014809087999997,2568
248.95384725213145,9,0.028595952992000004,2505
249.95384725213145,9,0.026670743639999994,2480
250.95384725213145,9,0.025683978792000003,2459
251.95384725213145,9,0.025366338704,2505
252.95384725213145,9,0.025720065424000006,2803
253.95384725213145,9,0.026028914671999998,2953
254.95384725213145,9,0.026603880151999996,2907
255.95384725213145,9,0.027106112632000003,3237
256.9538472521315,9,0.028069521688,3393
257.9538472521315,10,0.02756975940792003,3394
258.9538472521315,10,0.028191999008000006,3364
259.9538472521315,10,0.028432801911999997,3481
260.9538472521315,10,0.028300537719999994,3984
261.9538472521315,11,0.02779171253364091,3985
262.9538472521315,11,0.025956039616,3800
263.9538472521315,12,0.025776954648212228,3801
264.9538472521315,12,0.023398867272000003,3581
265.9538472521315,12,0.020299173335999995,3366
266.9538472521315,12,0.01767508228,3152
267.9538472521315,12,0.015894935616,2926
268.9538472521315,12,0.014689533463999998,2721
269.9538472521315,12,0.013883417455999999,2566
270.9538472521315,12,0.013781228344,2458
271.9538472521315,12,0.013890596384,2382
272.9538472521315,12,0.014242016632,2358
273.9538472521315,12,0.014745795016,2330
274.9538472521315,12,0.015429855063999999,2368
275.9538472521315,12,0.016111991232,2593
276.9538472521315,12,0.016747727199999996,2867
277.9538472521315,12,0.01764424932,2850
278.9538472521315,6,0.018544104288,2833
279.9538472521315,6,0.019251774368,3193
280.9538472521315,6,0.020101166591999998,3374
281.9538472521315,6,0.020973724576000007,3344
282.9538472521315,6,0.021735154847999996,3512
283.9538472521315,6,0.022494293592000007,4068
284.9538472521315,6,0.023504256024000005,3946
285.9538472521315,6,0.024483076096,4110
286.9538472521315,6,0.025333444703999997,4256
287.9538472521315,6,0.02615247152,4895
